trackRefNum	xDistanceInPx	yDistanceInPx	totDistanceInPx	xDistanceInNm	yDistanceInNm	totDistanceInNm
260882576.00	-0.36	-39.31	39.31	-26.69	-2428.80	2428.94
260882672.00	-0.22	-39.35	39.36	-16.01	-2431.74	2431.79
260882784.00	-0.37	-39.24	39.24	-27.67	-2424.48	2424.64
260882880.00	-0.79	-39.48	39.49	-58.26	-2439.60	2440.29
260882976.00	-0.22	-39.05	39.05	-16.13	-2412.82	2412.88
260883072.00	-0.54	-39.34	39.34	-39.71	-2430.69	2431.01
260883072.00	-0.31	-39.59	39.59	-23.13	-2446.50	2446.61
260883168.00	-0.52	-39.46	39.47	-38.30	-2438.49	2438.79
260883376.00	-0.68	-39.71	39.72	-50.38	-2453.71	2454.23
260883472.00	-0.17	-39.21	39.21	-12.58	-2422.86	2422.89
260883568.00	-0.44	-39.46	39.46	-32.62	-2438.11	2438.32
260883680.00	-0.28	-39.56	39.56	-20.79	-2444.30	2444.39
260883776.00	-0.21	-39.22	39.22	-15.37	-2423.66	2423.71
260883776.00	-0.43	-39.63	39.63	-32.11	-2448.73	2448.95
260883888.00	-0.61	-39.87	39.88	-45.07	-2463.82	2464.23
260884080.00	-0.46	-39.56	39.57	-33.88	-2444.69	2444.92
260884080.00	-0.55	-38.96	38.97	-40.43	-2407.60	2407.94
260884176.00	-0.39	-39.53	39.54	-29.02	-2442.86	2443.03
260884272.00	-0.36	-39.64	39.65	-26.65	-2449.60	2449.74
260884368.00	-0.64	-39.34	39.34	-47.75	-2430.74	2431.21
260884368.00	-0.29	-39.28	39.28	-21.54	-2426.83	2426.92
260884480.00	-0.49	-39.31	39.31	-36.22	-2428.76	2429.03
260884672.00	-0.29	-39.17	39.17	-21.52	-2420.35	2420.44
260884672.00	-0.42	-39.01	39.01	-31.30	-2410.18	2410.38
260884768.00	-0.34	-39.40	39.40	-25.36	-2434.24	2434.37
260884880.00	-0.49	-39.30	39.30	-36.36	-2428.32	2428.60
260884976.00	-0.62	-39.53	39.54	-45.69	-2442.70	2443.13
260885088.00	-0.40	-39.47	39.47	-29.49	-2438.75	2438.93
260885168.00	-0.40	-39.10	39.10	-29.58	-2415.70	2415.88
260885280.00	-0.30	-39.59	39.59	-22.28	-2446.33	2446.43
260885376.00	-0.30	-39.54	39.54	-21.95	-2443.08	2443.18
260885488.00	-0.28	-39.40	39.40	-20.68	-2434.71	2434.80
260885680.00	-0.41	-39.58	39.59	-30.43	-2445.83	2446.02
260885680.00	-0.50	-39.69	39.69	-37.20	-2452.24	2452.52
260885776.00	-0.59	-39.14	39.14	-43.52	-2418.27	2418.66
260885888.00	-0.32	-39.89	39.89	-24.01	-2464.90	2465.02
260885984.00	-0.52	-39.23	39.23	-38.55	-2423.84	2424.14
260886080.00	-0.66	-39.50	39.51	-48.64	-2440.99	2441.47
260886176.00	-0.73	-39.01	39.02	-54.22	-2410.51	2411.12
260886272.00	-0.25	-39.37	39.37	-18.41	-2432.65	2432.72
260886368.00	-0.26	-39.24	39.24	-18.90	-2424.45	2424.53
260886480.00	-0.38	-39.35	39.35	-28.00	-2431.54	2431.71
260886688.00	-0.45	-39.46	39.46	-33.62	-2438.11	2438.34
260886688.00	-0.45	-39.42	39.42	-33.47	-2435.66	2435.89
260886784.00	-0.50	-40.10	40.10	-37.19	-2477.76	2478.04
260886880.00	-0.59	-39.47	39.47	-43.43	-2438.64	2439.03
260886976.00	-0.50	-38.99	38.99	-37.38	-2409.02	2409.31
260887072.00	-0.15	-39.47	39.47	-10.83	-2438.86	2438.89
260887168.00	-0.31	-39.23	39.23	-23.11	-2424.24	2424.35
260887280.00	-0.21	-39.16	39.16	-15.51	-2419.49	2419.54
260887376.00	-0.36	-39.57	39.57	-26.67	-2444.83	2444.98
260887376.00	-0.27	-39.69	39.69	-20.17	-2452.59	2452.67
260887488.00	-0.65	-39.81	39.81	-48.33	-2459.78	2460.25
260887680.00	-0.27	-39.69	39.69	-19.70	-2452.21	2452.29
260887776.00	-0.34	-39.39	39.39	-24.90	-2433.66	2433.78
260887872.00	-0.23	-38.87	38.87	-16.73	-2402.03	2402.09
260887968.00	-0.32	-39.55	39.55	-23.35	-2443.81	2443.92
260888080.00	-0.27	-39.44	39.45	-20.03	-2437.30	2437.38
260888080.00	-0.70	-39.80	39.80	-52.08	-2459.02	2459.57
260888272.00	-0.49	-39.52	39.52	-36.15	-2441.92	2442.18
260888272.00	-0.38	-39.28	39.28	-28.42	-2426.81	2426.98
260888368.00	-0.44	-39.43	39.43	-32.32	-2436.28	2436.50
260888480.00	-0.58	-39.37	39.38	-43.24	-2432.77	2433.15
260888576.00	-0.72	-39.08	39.09	-53.52	-2415.06	2415.65
260888672.00	-0.40	-39.44	39.44	-29.46	-2437.15	2437.33
260888768.00	-0.43	-39.74	39.74	-31.98	-2455.52	2455.73
260888880.00	-0.65	-39.18	39.19	-48.46	-2421.21	2421.70
260888880.00	-0.47	-39.29	39.30	-34.47	-2428.03	2428.28
260889072.00	-0.45	-38.99	38.99	-33.29	-2409.29	2409.52
260889072.00	-0.69	-39.23	39.23	-50.80	-2423.81	2424.34
260889280.00	-0.12	-39.13	39.13	-9.25	-2417.90	2417.92
260889280.00	-0.52	-39.06	39.07	-38.17	-2413.71	2414.02
260889376.00	-0.31	-39.27	39.28	-22.94	-2426.79	2426.89
260889488.00	-0.36	-39.37	39.37	-26.80	-2432.68	2432.83
260889568.00	-0.47	-39.21	39.21	-34.97	-2422.72	2422.97
260889680.00	-0.40	-39.61	39.61	-29.98	-2447.22	2447.40
260889872.00	-0.45	-39.03	39.03	-33.62	-2411.79	2412.03
260889872.00	-0.24	-39.05	39.05	-18.14	-2412.95	2413.02
260890080.00	-0.14	-39.16	39.16	-10.48	-2419.43	2419.45
260890080.00	-0.60	-39.16	39.16	-44.42	-2419.40	2419.81
260890176.00	-0.40	-39.06	39.06	-29.75	-2413.65	2413.83
260890272.00	-0.45	-39.11	39.11	-33.31	-2416.47	2416.70
260890368.00	-0.47	-39.10	39.11	-34.50	-2416.22	2416.47
260890480.00	-0.34	-39.50	39.50	-25.17	-2440.59	2440.72
260890576.00	-0.49	-39.50	39.51	-36.41	-2440.92	2441.19
260890672.00	-0.46	-39.27	39.28	-34.40	-2426.71	2426.96
260890672.00	-0.26	-39.64	39.64	-19.58	-2449.19	2449.27
260890800.00	-0.42	-39.28	39.28	-31.18	-2427.28	2427.48
260890880.00	-0.48	-39.24	39.25	-35.78	-2424.86	2425.12
260890976.00	-0.31	-39.46	39.46	-22.61	-2438.00	2438.11
260891072.00	-0.48	-39.45	39.45	-35.26	-2437.37	2437.63
260891168.00	-0.12	-39.17	39.17	-8.52	-2420.22	2420.24
260891280.00	-0.52	-39.23	39.24	-38.78	-2424.23	2424.54
260891280.00	-0.27	-39.21	39.21	-19.88	-2422.60	2422.68
260891376.00	-0.25	-39.53	39.53	-18.57	-2442.53	2442.60
260891472.00	-0.51	-39.31	39.31	-37.42	-2428.84	2429.13
260891680.00	-0.30	-39.53	39.53	-22.38	-2442.34	2442.44
260891680.00	-0.25	-39.39	39.39	-18.61	-2434.01	2434.08
260891776.00	-0.47	-39.54	39.54	-35.16	-2443.18	2443.44
260891872.00	-0.37	-39.47	39.47	-27.60	-2438.83	2438.99
260892080.00	-0.45	-39.85	39.85	-33.69	-2462.20	2462.43
260892176.00	-0.48	-39.55	39.55	-35.75	-2443.68	2443.94
260892272.00	-0.52	-39.70	39.70	-38.52	-2453.00	2453.30
260892368.00	-0.50	-39.64	39.64	-37.00	-2449.39	2449.66
260892480.00	-0.44	-39.50	39.50	-32.36	-2440.74	2440.95
260892480.00	-0.47	-39.92	39.92	-34.74	-2466.65	2466.90
260892576.00	-0.58	-39.32	39.32	-42.66	-2429.61	2429.99
260892688.00	-0.43	-39.74	39.74	-31.93	-2455.54	2455.74
260892768.00	-0.35	-39.86	39.87	-25.82	-2463.21	2463.34
260892880.00	-0.39	-39.87	39.87	-29.18	-2463.55	2463.72
260892976.00	-0.65	-39.57	39.58	-48.27	-2445.09	2445.57
260893072.00	-0.50	-39.53	39.54	-37.15	-2442.84	2443.12
260893184.00	-0.61	-39.28	39.29	-45.49	-2427.29	2427.71
260893280.00	-0.52	-39.81	39.81	-38.24	-2459.57	2459.86
260893376.00	-0.33	-39.74	39.75	-24.09	-2455.83	2455.95
260893472.00	-0.37	-39.98	39.98	-27.59	-2470.27	2470.42
260893568.00	-0.40	-39.68	39.68	-29.92	-2451.95	2452.13
260893568.00	-0.47	-39.70	39.71	-34.54	-2453.32	2453.56
260893680.00	-0.63	-39.89	39.89	-46.89	-2464.59	2465.04
260893872.00	-0.38	-39.74	39.74	-28.22	-2455.28	2455.45
260893872.00	-0.47	-39.65	39.65	-35.14	-2449.74	2449.99
260893968.00	-0.37	-39.69	39.69	-27.35	-2452.25	2452.40
260894080.00	-0.58	-39.61	39.62	-42.98	-2447.72	2448.10
260894176.00	-0.33	-39.56	39.56	-24.74	-2444.61	2444.74
260894272.00	-0.47	-39.60	39.60	-34.66	-2446.78	2447.02
260894368.00	-0.42	-40.00	40.00	-30.81	-2471.44	2471.63
260894480.00	-0.42	-39.58	39.59	-31.16	-2445.95	2446.15
260894480.00	-0.61	-39.85	39.86	-44.95	-2462.53	2462.94
260894688.00	-0.40	-39.66	39.66	-29.47	-2450.45	2450.63
260894688.00	-0.57	-39.81	39.81	-42.15	-2459.71	2460.07
260894768.00	-0.35	-39.69	39.69	-25.72	-2452.27	2452.40
260894880.00	-0.68	-39.69	39.69	-50.14	-2452.21	2452.72
260894976.00	-0.40	-39.95	39.95	-29.62	-2468.36	2468.54
260895072.00	-0.37	-39.86	39.87	-27.23	-2463.21	2463.36
260895168.00	-0.43	-39.39	39.39	-32.06	-2433.77	2433.99
260895280.00	-0.39	-39.64	39.64	-28.90	-2449.08	2449.25
260895280.00	-0.46	-39.60	39.61	-34.36	-2447.10	2447.34
260895408.00	-0.52	-39.60	39.60	-38.55	-2446.62	2446.92
260895472.00	-0.33	-40.03	40.03	-24.63	-2473.60	2473.72
260895584.00	-0.53	-39.78	39.78	-39.39	-2457.76	2458.07
260895680.00	-0.46	-39.92	39.92	-33.91	-2466.62	2466.86
260895776.00	-0.73	-39.92	39.93	-54.15	-2466.62	2467.22
260895872.00	-0.44	-39.56	39.56	-32.23	-2444.44	2444.65
260895968.00	-0.37	-39.75	39.76	-27.20	-2456.40	2456.55
260896080.00	-0.32	-39.96	39.96	-23.56	-2469.25	2469.36
260896176.00	-0.46	-39.79	39.79	-33.82	-2458.55	2458.78
260896272.00	-0.71	-39.67	39.68	-52.27	-2451.42	2451.98
260896384.00	-0.41	-39.88	39.88	-30.48	-2463.97	2464.16
260896480.00	-0.42	-39.75	39.75	-31.06	-2456.16	2456.35
260896576.00	-0.74	-40.00	40.01	-55.02	-2471.57	2472.18
260896672.00	-0.57	-39.53	39.53	-42.22	-2442.45	2442.82
260896768.00	-0.34	-39.80	39.80	-25.35	-2459.08	2459.21
260896880.00	-0.56	-39.43	39.43	-41.84	-2436.07	2436.43
260896976.00	-0.38	-39.91	39.91	-28.07	-2465.99	2466.15
260897072.00	-0.60	-40.10	40.10	-44.36	-2477.73	2478.12
260897184.00	-0.35	-39.33	39.34	-25.60	-2430.51	2430.65
260897184.00	-0.64	-40.17	40.18	-47.09	-2482.26	2482.71
260897280.00	-0.36	-39.85	39.85	-26.35	-2462.16	2462.30
260897376.00	-0.65	-39.74	39.74	-48.00	-2455.26	2455.72
260897472.00	-0.58	-39.61	39.62	-42.78	-2447.55	2447.93
260897568.00	-0.61	-39.51	39.51	-44.83	-2441.31	2441.73
260897680.00	-0.69	-39.59	39.59	-51.33	-2446.17	2446.71
260897776.00	-0.38	-39.53	39.53	-27.98	-2442.60	2442.76
260897872.00	-0.47	-39.64	39.65	-34.86	-2449.51	2449.75
260897984.00	-0.54	-39.59	39.59	-40.10	-2446.32	2446.65
260898080.00	-0.29	-39.59	39.59	-21.42	-2446.43	2446.53
260898192.00	-0.42	-39.74	39.74	-30.80	-2455.45	2455.65
260898192.00	-0.46	-39.58	39.58	-33.89	-2445.42	2445.65
260898288.00	-0.38	-39.81	39.81	-28.14	-2459.91	2460.07
260898480.00	-0.28	-39.60	39.60	-21.00	-2446.79	2446.88
260898480.00	-0.38	-39.69	39.70	-28.51	-2452.67	2452.83
260898576.00	-0.16	-39.42	39.42	-11.67	-2435.76	2435.79
260898672.00	-0.69	-39.31	39.31	-50.84	-2428.85	2429.38
260898784.00	-0.69	-39.86	39.87	-51.44	-2463.25	2463.79
260898976.00	-0.81	-39.44	39.44	-59.99	-2436.77	2437.51
260898976.00	-0.57	-39.46	39.46	-41.91	-2438.16	2438.52
260899088.00	0.58	40.28	40.28	43.00	2488.72	2489.09
260899168.00	-0.43	-39.54	39.54	-32.07	-2443.14	2443.35
260899280.00	-0.41	-39.54	39.54	-30.37	-2442.89	2443.08
260899376.00	-0.50	-40.01	40.02	-37.18	-2472.45	2472.73
260899472.00	-0.31	-39.76	39.76	-22.91	-2456.90	2457.01
260899584.00	-0.71	-40.19	40.20	-52.88	-2483.43	2483.99
260899584.00	-0.66	-39.93	39.94	-48.79	-2467.29	2467.78
260899680.00	-0.26	-39.65	39.65	-19.48	-2449.91	2449.99
260899872.00	-0.35	-39.69	39.70	-26.14	-2452.71	2452.85
260899872.00	0.54	40.16	40.16	40.21	2481.23	2481.56
260900000.00	-0.70	-39.70	39.71	-52.20	-2453.31	2453.86
260900080.00	-0.53	-40.25	40.25	-39.17	-2487.09	2487.40
260900288.00	-0.35	-39.81	39.81	-26.10	-2459.71	2459.85
260900288.00	-0.53	-39.80	39.81	-39.16	-2459.45	2459.76
260900368.00	-0.62	-40.18	40.19	-46.09	-2482.95	2483.38
260900480.00	-0.48	-39.91	39.91	-35.50	-2465.82	2466.08
260900576.00	-0.05	-39.72	39.72	-3.74	-2454.19	2454.19
260900688.00	-0.63	-39.91	39.91	-46.63	-2465.93	2466.37
260900768.00	-0.42	-39.84	39.84	-30.98	-2461.89	2462.08
260900880.00	-0.58	-39.67	39.67	-43.18	-2451.08	2451.46
260900976.00	-0.33	-39.46	39.47	-24.68	-2438.48	2438.61
260901072.00	-0.24	-39.57	39.57	-18.08	-2445.23	2445.30
260901072.00	-0.30	-39.98	39.98	-22.35	-2470.32	2470.42
260901168.00	-0.51	-39.89	39.89	-37.67	-2464.82	2465.10
260901280.00	-0.28	-39.37	39.37	-20.54	-2432.89	2432.97
260901376.00	-0.35	-39.74	39.74	-26.01	-2455.29	2455.43
260901472.00	-0.33	-39.74	39.74	-24.28	-2455.52	2455.64
260901584.00	-0.56	-39.77	39.77	-41.72	-2457.31	2457.67
260901680.00	-0.44	-39.84	39.84	-32.62	-2461.85	2462.07
260901776.00	-0.62	-39.92	39.93	-45.72	-2466.75	2467.17
260901872.00	-0.51	-39.81	39.81	-37.57	-2459.57	2459.86
260901872.00	-0.48	-40.07	40.07	-35.64	-2475.74	2475.99
260901984.00	-0.37	-39.54	39.54	-27.77	-2443.21	2443.36
260902176.00	-0.39	-39.12	39.12	-28.80	-2417.38	2417.55
260902176.00	-0.63	-39.18	39.18	-46.50	-2420.69	2421.14
260902304.00	-0.52	-38.87	38.87	-38.18	-2401.48	2401.79
260902384.00	-0.24	-39.09	39.09	-17.89	-2415.18	2415.24
260902480.00	-0.30	-39.01	39.01	-22.39	-2410.33	2410.44
260902576.00	-0.56	-39.10	39.11	-41.66	-2416.20	2416.55
260902576.00	-0.07	-38.64	38.64	-5.30	-2387.49	2387.50
260902688.00	-0.33	-39.06	39.06	-24.68	-2413.34	2413.47
260902784.00	-0.29	-38.81	38.81	-21.67	-2398.05	2398.15
260902880.00	-0.31	-39.40	39.41	-23.29	-2434.78	2434.89
260902976.00	-0.29	-38.97	38.97	-21.43	-2407.99	2408.09
260903072.00	-0.41	-39.19	39.19	-30.05	-2421.43	2421.61
260903280.00	-0.56	-39.04	39.05	-41.13	-2412.44	2412.79
260903376.00	-0.60	-38.98	38.99	-44.77	-2408.70	2409.12
260903488.00	-0.54	-38.92	38.93	-40.06	-2405.03	2405.36
260903568.00	-0.45	-38.98	38.99	-33.52	-2408.87	2409.10
260903680.00	-0.47	-38.94	38.95	-34.65	-2406.26	2406.51
260903680.00	-0.50	-38.91	38.91	-37.34	-2404.33	2404.62
260903872.00	-0.45	-38.81	38.81	-33.39	-2398.03	2398.26
260903872.00	-0.50	-38.93	38.93	-36.73	-2405.32	2405.60
260903968.00	-0.43	-39.21	39.21	-31.96	-2422.88	2423.09
260904080.00	-0.50	-39.17	39.17	-36.88	-2420.30	2420.58
260904176.00	-0.39	-38.78	38.78	-28.61	-2395.97	2396.14
260904272.00	-0.39	-39.00	39.01	-28.72	-2410.08	2410.25
260904384.00	-0.23	-39.09	39.09	-17.21	-2415.48	2415.54
260904480.00	-0.70	-38.71	38.72	-52.17	-2392.02	2392.58
260904592.00	-0.24	-38.60	38.60	-17.96	-2384.88	2384.94
260904688.00	-0.32	-38.60	38.60	-23.42	-2385.16	2385.28
260904784.00	-0.51	-38.65	38.66	-37.43	-2388.41	2388.70
260904880.00	-0.61	-38.65	38.65	-44.82	-2388.17	2388.59
260904976.00	-0.49	-38.87	38.87	-36.45	-2401.55	2401.82
260905072.00	-0.32	-38.61	38.62	-23.34	-2386.02	2386.13
260905168.00	-0.43	-38.70	38.71	-31.66	-2391.48	2391.69
260905280.00	-0.20	-38.79	38.79	-14.76	-2397.05	2397.10
260905376.00	-0.34	-39.05	39.05	-25.01	-2413.10	2413.23
260905472.00	-0.46	-38.89	38.89	-33.92	-2402.95	2403.19
260905568.00	-0.80	-38.78	38.79	-59.09	-2396.44	2397.17
260905680.00	-0.69	-38.88	38.89	-51.28	-2402.44	2402.99
260905776.00	-0.51	-39.46	39.46	-37.83	-2438.24	2438.53
260905776.00	-0.55	-38.77	38.78	-40.57	-2395.78	2396.12
260905872.00	-0.46	-39.05	39.05	-33.87	-2412.73	2412.97
260905984.00	-0.44	-38.71	38.71	-32.40	-2392.04	2392.26
260906080.00	-0.48	-38.94	38.94	-35.50	-2405.95	2406.21
260906176.00	-0.49	-39.24	39.24	-35.95	-2424.71	2424.98
260906272.00	-0.39	-39.28	39.29	-28.76	-2427.40	2427.57
260906368.00	-0.17	-38.99	38.99	-12.33	-2409.39	2409.43
260906480.00	-0.25	-39.16	39.16	-18.72	-2419.74	2419.81
260906480.00	-0.22	-39.04	39.04	-16.53	-2412.19	2412.24
260906576.00	-0.42	-39.03	39.03	-30.76	-2411.66	2411.86
260906672.00	-0.53	-39.19	39.19	-39.13	-2421.61	2421.92
260906784.00	-0.38	-39.06	39.06	-27.94	-2413.21	2413.38
260906880.00	-0.39	-39.47	39.47	-28.82	-2438.94	2439.11
260906880.00	-0.54	-39.21	39.21	-39.93	-2422.71	2423.03
260906976.00	-0.40	-39.17	39.17	-29.53	-2420.19	2420.37
260907184.00	-0.47	-39.14	39.14	-35.01	-2418.20	2418.45
260907280.00	-0.27	-39.03	39.03	-19.88	-2411.42	2411.50
260907280.00	-0.60	-39.19	39.19	-44.32	-2421.34	2421.75
260907376.00	-0.35	-39.14	39.14	-25.67	-2418.45	2418.59
260907472.00	-0.27	-38.99	38.99	-20.03	-2409.44	2409.52
260907568.00	-0.35	-39.19	39.19	-25.84	-2421.75	2421.89
260907680.00	-0.42	-39.02	39.02	-31.42	-2410.88	2411.09
260907776.00	-0.43	-38.74	38.75	-31.88	-2393.96	2394.17
260907872.00	-0.46	-38.99	39.00	-34.17	-2409.48	2409.72
260907984.00	-0.27	-38.89	38.89	-19.76	-2402.92	2403.00
260907984.00	-0.41	-38.95	38.96	-30.44	-2406.94	2407.13
260908080.00	-0.33	-38.73	38.73	-24.52	-2392.99	2393.12
260908176.00	-0.29	-39.14	39.14	-21.40	-2418.49	2418.58
260908288.00	-0.42	-39.05	39.05	-31.06	-2412.62	2412.82
260908368.00	-0.74	-38.96	38.96	-55.09	-2407.20	2407.83
260908496.00	-0.43	-39.35	39.35	-31.70	-2431.32	2431.53
260908576.00	-0.35	-39.22	39.22	-26.05	-2423.51	2423.65
260908688.00	-0.23	-39.06	39.06	-16.77	-2413.31	2413.36
260908768.00	-0.55	-38.96	38.96	-40.55	-2407.06	2407.41
260908880.00	-0.61	-38.82	38.83	-45.20	-2398.77	2399.19
260908976.00	-0.55	-38.97	38.98	-40.89	-2408.10	2408.45
260909072.00	-0.56	-38.61	38.61	-41.61	-2385.58	2385.95
260909072.00	-0.43	-38.90	38.90	-31.63	-2403.77	2403.98
260909184.00	-0.53	-39.35	39.36	-39.17	-2431.57	2431.88
260909280.00	-0.28	-39.17	39.17	-20.91	-2420.29	2420.38
260909376.00	-0.33	-38.98	38.98	-24.26	-2408.77	2408.89
260909488.00	-0.54	-38.72	38.72	-39.89	-2392.34	2392.67
260909680.00	-0.41	-38.75	38.75	-30.31	-2394.41	2394.60
260909680.00	-0.27	-39.17	39.17	-20.19	-2420.03	2420.12
260909776.00	-0.52	-39.26	39.26	-38.44	-2425.70	2426.01
260909872.00	-0.49	-39.17	39.18	-36.17	-2420.61	2420.88
260909968.00	-0.18	-39.07	39.07	-13.04	-2414.04	2414.07
260910080.00	-0.54	-38.85	38.85	-40.30	-2400.55	2400.89
260910080.00	-0.45	-38.98	38.98	-33.54	-2408.69	2408.93
260910176.00	-0.31	-38.83	38.84	-22.93	-2399.54	2399.65
260910288.00	-0.71	-39.34	39.35	-52.63	-2430.98	2431.55
260910368.00	-0.28	-39.40	39.40	-20.91	-2434.42	2434.51
260910480.00	-0.46	-39.19	39.19	-34.32	-2421.32	2421.56
260910576.00	-0.07	-39.31	39.31	-5.28	-2429.00	2429.01
260910784.00	-0.55	-38.79	38.80	-40.65	-2397.02	2397.37
260910784.00	-0.43	-39.06	39.06	-31.71	-2413.34	2413.55
260910880.00	-0.26	-39.13	39.13	-19.49	-2417.65	2417.73
260910976.00	-0.35	-38.86	38.86	-26.17	-2401.16	2401.30
260911072.00	-0.32	-39.44	39.44	-23.55	-2436.75	2436.86
260911296.00	-0.25	-39.09	39.09	-18.84	-2415.46	2415.53
260911376.00	-0.19	-39.20	39.20	-13.77	-2422.00	2422.04
260911376.00	-0.32	-38.64	38.64	-23.77	-2387.71	2387.83
260911472.00	-0.22	-38.85	38.85	-16.34	-2400.24	2400.29
260911584.00	0.39	39.06	39.06	28.78	2413.48	2413.65
260911680.00	-0.44	-38.73	38.74	-32.64	-2393.33	2393.55
260911680.00	-0.41	-39.08	39.08	-30.39	-2414.56	2414.75
260911776.00	-0.10	-38.93	38.93	-7.74	-2405.59	2405.60
260911872.00	-0.39	-38.75	38.75	-28.63	-2394.44	2394.61
260911968.00	-0.33	-39.36	39.36	-24.29	-2432.08	2432.20
260912080.00	-0.41	-39.30	39.31	-30.07	-2428.55	2428.74
260912080.00	-0.35	-39.03	39.03	-26.13	-2411.61	2411.75
260912176.00	-0.34	-39.31	39.31	-25.30	-2429.03	2429.16
260912272.00	-0.41	-39.57	39.57	-30.35	-2444.81	2445.00
260912384.00	-0.36	-39.14	39.14	-26.88	-2418.29	2418.44
260912480.00	-0.50	-39.63	39.63	-37.05	-2448.78	2449.06
260912480.00	-0.10	-39.50	39.50	-7.78	-2440.59	2440.60
260912672.00	-0.34	-39.51	39.51	-25.28	-2441.40	2441.53
260912672.00	-0.35	-39.39	39.39	-25.81	-2433.76	2433.90
260912768.00	-0.24	-39.54	39.54	-17.72	-2442.90	2442.97
260912880.00	-0.52	-39.50	39.50	-38.33	-2440.41	2440.71
260912976.00	-0.38	-39.40	39.41	-27.84	-2434.76	2434.92
260913072.00	-0.52	-39.41	39.42	-38.37	-2435.31	2435.61
260913168.00	-0.50	-39.26	39.26	-36.69	-2425.83	2426.10
260913168.00	-0.44	-38.93	38.93	-32.33	-2405.63	2405.85
260913280.00	-0.46	-39.54	39.54	-33.79	-2443.06	2443.30
260913376.00	-0.24	-39.52	39.52	-18.09	-2441.82	2441.89
260913488.00	-0.29	-39.39	39.39	-21.60	-2433.82	2433.91
260913584.00	-0.55	-39.43	39.43	-40.51	-2436.39	2436.73
260913680.00	-0.47	-39.50	39.50	-34.80	-2440.80	2441.05
260913776.00	-0.53	-39.22	39.23	-39.46	-2423.65	2423.97
260913872.00	-0.51	-39.36	39.36	-37.49	-2431.84	2432.13
260913968.00	-0.50	-39.08	39.08	-36.99	-2414.57	2414.85
260913968.00	-0.29	-39.34	39.34	-21.23	-2430.81	2430.90
260914080.00	-0.33	-39.48	39.48	-24.46	-2439.60	2439.72
260914176.00	-0.60	-39.51	39.51	-44.09	-2441.11	2441.51
260914272.00	-0.28	-39.52	39.52	-20.59	-2442.04	2442.13
260914272.00	-0.23	-39.78	39.78	-16.88	-2458.21	2458.26
260914368.00	-0.72	-39.29	39.30	-53.15	-2427.63	2428.22
260914480.00	-0.30	-39.57	39.57	-22.46	-2445.13	2445.23
260914576.00	-0.16	-39.28	39.28	-12.21	-2427.15	2427.18
260914672.00	-0.17	-39.15	39.15	-12.29	-2418.79	2418.82
260914784.00	-0.40	-39.37	39.37	-29.55	-2432.42	2432.60
260914880.00	-0.42	-39.46	39.46	-31.20	-2438.16	2438.36
260914976.00	-0.25	-39.47	39.47	-18.30	-2438.77	2438.84
260915072.00	-0.52	-39.29	39.29	-38.81	-2427.54	2427.85
260915168.00	-0.46	-39.45	39.45	-33.71	-2437.52	2437.76
260915280.00	-0.31	-39.33	39.33	-22.60	-2430.22	2430.33
260915280.00	-0.39	-39.72	39.72	-29.20	-2454.24	2454.42
260915472.00	-0.33	-39.78	39.78	-24.54	-2458.20	2458.32
260915472.00	-0.43	-39.38	39.38	-32.07	-2433.10	2433.31
260915584.00	-0.21	-39.30	39.30	-15.20	-2428.06	2428.10
260915680.00	-0.34	-39.22	39.22	-24.93	-2423.52	2423.64
260915776.00	-0.33	-39.62	39.62	-24.66	-2448.04	2448.16
260915872.00	-0.34	-39.79	39.79	-25.51	-2458.54	2458.68
260915968.00	-0.15	-39.26	39.26	-10.87	-2425.87	2425.90
260916080.00	-0.20	-39.67	39.67	-14.95	-2451.16	2451.21
260916080.00	-0.36	-39.29	39.29	-26.45	-2427.80	2427.95
260916176.00	-0.33	-39.51	39.52	-24.60	-2441.61	2441.74
260916288.00	-0.52	-39.08	39.08	-38.59	-2414.48	2414.79
260916368.00	-0.26	-39.52	39.52	-19.06	-2441.98	2442.05
260916480.00	-0.21	-39.16	39.16	-15.42	-2419.67	2419.72
260916576.00	-0.51	-39.35	39.35	-37.76	-2431.52	2431.81
260916672.00	-0.71	-39.46	39.47	-52.32	-2438.27	2438.83
260916768.00	-0.48	-39.88	39.88	-35.20	-2464.20	2464.45
260916768.00	-0.21	-39.48	39.48	-15.88	-2439.64	2439.69
260916880.00	-0.36	-39.49	39.50	-26.86	-2440.32	2440.47
260916976.00	-0.19	-39.32	39.32	-14.33	-2429.75	2429.79
260917072.00	-0.06	-39.36	39.36	-4.41	-2432.21	2432.22
260917168.00	-0.41	-39.27	39.27	-30.53	-2426.19	2426.38
260917280.00	-0.43	-39.44	39.44	-31.52	-2437.07	2437.28
260917280.00	-0.39	-39.50	39.50	-28.90	-2440.65	2440.82
260917472.00	-0.42	-39.05	39.06	-31.47	-2413.12	2413.32
260917568.00	-0.31	-39.73	39.74	-22.81	-2455.22	2455.33
260917680.00	-0.56	-39.37	39.37	-41.17	-2432.48	2432.83
260917680.00	-0.35	-39.52	39.53	-25.95	-2442.24	2442.38
260917872.00	-0.53	-39.32	39.32	-39.31	-2429.50	2429.81
260917872.00	-0.35	-39.28	39.28	-25.95	-2427.03	2427.17
260917968.00	-0.40	-39.28	39.28	-29.72	-2426.87	2427.05
260918080.00	-0.40	-39.26	39.26	-29.77	-2425.86	2426.04
