# Date of Experiment: 5/19/2013	2:34 AM

# yOffsetT2.V:  0.384392
# xOffsetT2.V: -0.183561
# yCornerFreqT2.Hz 651.121403
# xCornerFreqT2.Hz: 787.229555
# yStiffnessT2.pNperNm: 0.077116
# xStiffnessT2.pNperNm: 0.093236
# yDistConversionT2.VperNm: 0.000606
# xDistConversionT2.VperNm: 0.000625

# yOffsetT1.V:  0.016076
# xOffsetT1.V: -0.119340
# yCornerFreqT1.Hz 618.791988
# xCornerFreqT1.Hz: 911.026211
# yStiffnessT1.pNperNm: 0.079150
# xStiffnessT1.pNperNm: 0.116529
# yDistConversionT1.VperNm: 0.000695
# xDistConversionT1.VperNm: 0.000854

# diameterT1.um: 2.160000
# diameterT2.um: 2.000000

# zOffsetT1.V: -3.169847
# zOffsetT2.V: -3.191267

# sampleRate.Hz: 80000.000000
# nSamples: 1048576.000000
# nBlocks: 128.000000
                                                                                                                                                                                                                       
freq 	 xPsdT1 	 yPsdT1  	 xPsdT2 	 yPsdT2 	 xFitT1 	 yFitT1 	 xFitT2 	 yFitT2 	 zPsdT1 	 zPsdT2 
9.753418E+3	1.736239E-10	1.030234E-10	1.005552E-10	1.081076E-10	1.437390E-10	9.491290E-11	7.346673E-11	7.626676E-11	1.747540E-10	2.048768E-10
9.765625E+3	1.570287E-10	1.025405E-10	9.292447E-11	1.037773E-10	1.433830E-10	9.467672E-11	7.328436E-11	7.607705E-11	1.722203E-10	1.798976E-10
9.777832E+3	1.641639E-10	1.019327E-10	9.134179E-11	1.091854E-10	1.430283E-10	9.444141E-11	7.310267E-11	7.588805E-11	1.575176E-10	1.846604E-10
9.790039E+3	1.460214E-10	1.078589E-10	9.985997E-11	1.127584E-10	1.426749E-10	9.420698E-11	7.292166E-11	7.569976E-11	1.584841E-10	1.767772E-10
9.802246E+3	1.481329E-10	1.120801E-10	1.019699E-10	1.032773E-10	1.423228E-10	9.397342E-11	7.274131E-11	7.551216E-11	1.683912E-10	1.787889E-10
9.814453E+3	1.745452E-10	1.145558E-10	1.087460E-10	1.091868E-10	1.419720E-10	9.374072E-11	7.256163E-11	7.532526E-11	1.673564E-10	1.687186E-10
9.826660E+3	1.846709E-10	1.150078E-10	1.039357E-10	9.715344E-11	1.416225E-10	9.350889E-11	7.238261E-11	7.513905E-11	2.088937E-10	2.242057E-10
9.838867E+3	1.807790E-10	1.100092E-10	9.694928E-11	8.584926E-11	1.412743E-10	9.327792E-11	7.220426E-11	7.495353E-11	2.007803E-10	2.028371E-10
9.851074E+3	1.551206E-10	1.093127E-10	9.491709E-11	8.507210E-11	1.409274E-10	9.304780E-11	7.202656E-11	7.476869E-11	1.804281E-10	1.772282E-10
9.863281E+3	1.454351E-10	1.021546E-10	1.052782E-10	8.880971E-11	1.405817E-10	9.281852E-11	7.184951E-11	7.458454E-11	2.017959E-10	2.102328E-10
9.875488E+3	1.755247E-10	1.164404E-10	1.149039E-10	1.056787E-10	1.402373E-10	9.259010E-11	7.167312E-11	7.440106E-11	1.456667E-10	1.794321E-10
9.887695E+3	1.859029E-10	1.189600E-10	1.143215E-10	1.223918E-10	1.398942E-10	9.236251E-11	7.149737E-11	7.421826E-11	1.378362E-10	1.878634E-10
9.899902E+3	1.753268E-10	1.141100E-10	1.092375E-10	1.194610E-10	1.395523E-10	9.213577E-11	7.132227E-11	7.403614E-11	1.499977E-10	1.968592E-10
9.912109E+3	1.676774E-10	1.205524E-10	9.311098E-11	1.085628E-10	1.392116E-10	9.190985E-11	7.114780E-11	7.385468E-11	1.526744E-10	1.817359E-10
9.924316E+3	1.693728E-10	1.117198E-10	9.226823E-11	9.935440E-11	1.388723E-10	9.168476E-11	7.097398E-11	7.367388E-11	1.798047E-10	1.824927E-10
9.936523E+3	1.645248E-10	1.199396E-10	1.057220E-10	8.911205E-11	1.385341E-10	9.146050E-11	7.080079E-11	7.349375E-11	1.767513E-10	1.798541E-10
9.948730E+3	1.604071E-10	1.241077E-10	1.026133E-10	1.021785E-10	1.381972E-10	9.123706E-11	7.062823E-11	7.331428E-11	1.634193E-10	1.988600E-10
9.960937E+3	1.663586E-10	1.180760E-10	1.071468E-10	9.887048E-11	1.378615E-10	9.101444E-11	7.045631E-11	7.313546E-11	1.667555E-10	2.092455E-10
9.973145E+3	1.614189E-10	1.149783E-10	1.077315E-10	1.052996E-10	1.375270E-10	9.079263E-11	7.028500E-11	7.295729E-11	1.366064E-10	1.747157E-10
9.985352E+3	1.626547E-10	1.109248E-10	1.135336E-10	1.318759E-10	1.371937E-10	9.057162E-11	7.011432E-11	7.277978E-11	1.467070E-10	1.890819E-10
9.997559E+3	1.738789E-10	1.211115E-10	1.048153E-10	1.300970E-10	1.368616E-10	9.035143E-11	6.994426E-11	7.260291E-11	1.596750E-10	1.745512E-10
1.000977E+4	1.789620E-10	1.214632E-10	1.273664E-10	1.364418E-10	1.365308E-10	9.013203E-11	6.977482E-11	7.242668E-11	1.575787E-10	1.770825E-10
1.002197E+4	1.824207E-10	1.242018E-10	1.567023E-10	1.363374E-10	1.362011E-10	8.991343E-11	6.960599E-11	7.225109E-11	1.660901E-10	2.040013E-10
1.003418E+4	1.718030E-10	1.195998E-10	1.778887E-10	1.296318E-10	1.358726E-10	8.969562E-11	6.943777E-11	7.207614E-11	1.641674E-10	1.900406E-10
1.004639E+4	1.738308E-10	1.531020E-10	1.874323E-10	1.279128E-10	1.355453E-10	8.947861E-11	6.927016E-11	7.190183E-11	1.647086E-10	2.319046E-10
1.005859E+4	1.959865E-10	1.592392E-10	1.801737E-10	1.413273E-10	1.352192E-10	8.926238E-11	6.910315E-11	7.172814E-11	1.936530E-10	2.179186E-10
1.007080E+4	2.101624E-10	1.506634E-10	1.916559E-10	1.903791E-10	1.348943E-10	8.904693E-11	6.893675E-11	7.155509E-11	1.996710E-10	2.191123E-10
1.008301E+4	2.065845E-10	1.518844E-10	1.846848E-10	1.889580E-10	1.345705E-10	8.883226E-11	6.877094E-11	7.138265E-11	1.725293E-10	2.233006E-10
1.009521E+4	2.200121E-10	1.499450E-10	2.246334E-10	1.797361E-10	1.342479E-10	8.861836E-11	6.860573E-11	7.121084E-11	1.499636E-10	1.902400E-10
1.010742E+4	2.647813E-10	1.755963E-10	2.434886E-10	1.802483E-10	1.339264E-10	8.840523E-11	6.844112E-11	7.103965E-11	1.535824E-10	2.123809E-10
1.011963E+4	2.500837E-10	1.831539E-10	2.368313E-10	2.224879E-10	1.336061E-10	8.819287E-11	6.827709E-11	7.086907E-11	1.818314E-10	2.232662E-10
1.013184E+4	2.202894E-10	1.725196E-10	2.355512E-10	2.158180E-10	1.332869E-10	8.798128E-11	6.811366E-11	7.069911E-11	1.710857E-10	2.137193E-10
1.014404E+4	2.079875E-10	1.829938E-10	2.174406E-10	1.909348E-10	1.329689E-10	8.777044E-11	6.795080E-11	7.052975E-11	1.802346E-10	2.168164E-10
1.015625E+4	2.530363E-10	1.813402E-10	2.437478E-10	2.121879E-10	1.326520E-10	8.756036E-11	6.778853E-11	7.036101E-11	1.863225E-10	2.017544E-10
1.016846E+4	2.373140E-10	1.642462E-10	2.648458E-10	2.192072E-10	1.323362E-10	8.735104E-11	6.762684E-11	7.019286E-11	2.164992E-10	2.616799E-10
1.018066E+4	2.464574E-10	1.616010E-10	1.959928E-10	1.937276E-10	1.320216E-10	8.714246E-11	6.746573E-11	7.002532E-11	1.831039E-10	2.461276E-10
1.019287E+4	2.449142E-10	1.918890E-10	1.886594E-10	1.780772E-10	1.317081E-10	8.693462E-11	6.730519E-11	6.985838E-11	1.704255E-10	2.254762E-10
1.020508E+4	2.093644E-10	1.625865E-10	1.803885E-10	1.912782E-10	1.313957E-10	8.672753E-11	6.714522E-11	6.969203E-11	1.840326E-10	2.274986E-10
1.021729E+4	2.322665E-10	1.648916E-10	2.101820E-10	1.859885E-10	1.310843E-10	8.652118E-11	6.698582E-11	6.952627E-11	1.735944E-10	2.249897E-10
1.022949E+4	2.175129E-10	1.666349E-10	2.356436E-10	1.846049E-10	1.307741E-10	8.631556E-11	6.682698E-11	6.936111E-11	1.623781E-10	2.007546E-10
1.024170E+4	2.154746E-10	1.596439E-10	2.018050E-10	1.716245E-10	1.304650E-10	8.611067E-11	6.666871E-11	6.919653E-11	1.789511E-10	2.072961E-10
1.025391E+4	2.267381E-10	1.387308E-10	1.981467E-10	1.789908E-10	1.301570E-10	8.590651E-11	6.651100E-11	6.903254E-11	1.716172E-10	1.711085E-10
1.026611E+4	2.131233E-10	1.375972E-10	1.748431E-10	1.672742E-10	1.298501E-10	8.570308E-11	6.635385E-11	6.886912E-11	2.114457E-10	2.146965E-10
1.027832E+4	2.082960E-10	1.266988E-10	1.380666E-10	1.478911E-10	1.295442E-10	8.550036E-11	6.619725E-11	6.870629E-11	1.764138E-10	2.158467E-10
1.029053E+4	2.151164E-10	1.393443E-10	1.792866E-10	1.479570E-10	1.292395E-10	8.529836E-11	6.604120E-11	6.854403E-11	3.508521E-10	3.745305E-10
1.030273E+4	1.865086E-10	1.234418E-10	1.653733E-10	1.342906E-10	1.289358E-10	8.509708E-11	6.588571E-11	6.838235E-11	3.658054E-10	3.602634E-10
1.031494E+4	1.639421E-10	1.130976E-10	1.426936E-10	1.066155E-10	1.286331E-10	8.489651E-11	6.573076E-11	6.822123E-11	2.024879E-10	2.244667E-10
1.032715E+4	1.570050E-10	1.151596E-10	1.518832E-10	1.177060E-10	1.283316E-10	8.469664E-11	6.557636E-11	6.806069E-11	2.694402E-10	3.140231E-10
1.033936E+4	1.782870E-10	1.037699E-10	1.322211E-10	1.073215E-10	1.280311E-10	8.449748E-11	6.542250E-11	6.790071E-11	3.059143E-10	3.212330E-10
1.035156E+4	1.538803E-10	9.959679E-11	1.056701E-10	1.141780E-10	1.277316E-10	8.429902E-11	6.526918E-11	6.774129E-11	2.147883E-10	2.523921E-10
1.036377E+4	1.422416E-10	1.010282E-10	1.263576E-10	1.149152E-10	1.274332E-10	8.410126E-11	6.511639E-11	6.758243E-11	1.651582E-10	2.027411E-10
1.037598E+4	1.695745E-10	1.040248E-10	1.465415E-10	1.278506E-10	1.271358E-10	8.390419E-11	6.496415E-11	6.742413E-11	1.725644E-10	1.738902E-10
1.038818E+4	1.796378E-10	9.970211E-11	1.371789E-10	1.134972E-10	1.268395E-10	8.370782E-11	6.481243E-11	6.726638E-11	1.881619E-10	1.837218E-10
1.040039E+4	1.557405E-10	9.799183E-11	1.152449E-10	1.085227E-10	1.265442E-10	8.351213E-11	6.466124E-11	6.710919E-11	1.845029E-10	1.898316E-10
1.041260E+4	1.337074E-10	9.523528E-11	9.161821E-11	9.196892E-11	1.262499E-10	8.331712E-11	6.451058E-11	6.695255E-11	1.568515E-10	1.560157E-10
1.042480E+4	1.486266E-10	8.780872E-11	1.048647E-10	9.173247E-11	1.259566E-10	8.312280E-11	6.436045E-11	6.679645E-11	1.638284E-10	1.769263E-10
1.043701E+4	1.314857E-10	1.042342E-10	1.115912E-10	8.702248E-11	1.256644E-10	8.292915E-11	6.421084E-11	6.664090E-11	1.807049E-10	1.932522E-10
1.044922E+4	1.260072E-10	1.017797E-10	9.624036E-11	8.475005E-11	1.253732E-10	8.273618E-11	6.406175E-11	6.648589E-11	1.741067E-10	1.974341E-10
1.046143E+4	1.443393E-10	9.555774E-11	9.253208E-11	9.223684E-11	1.250830E-10	8.254389E-11	6.391317E-11	6.633142E-11	1.755648E-10	1.677614E-10
1.047363E+4	1.425202E-10	9.187481E-11	1.020622E-10	1.007989E-10	1.247938E-10	8.235226E-11	6.376512E-11	6.617748E-11	1.925057E-10	1.802701E-10
1.048584E+4	1.490783E-10	1.045287E-10	1.004384E-10	8.809159E-11	1.245055E-10	8.216129E-11	6.361757E-11	6.602408E-11	2.026798E-10	1.791777E-10
1.049805E+4	1.562627E-10	1.078279E-10	9.488902E-11	1.023092E-10	1.242183E-10	8.197099E-11	6.347053E-11	6.587122E-11	1.847792E-10	1.932857E-10
1.051025E+4	1.650559E-10	1.193419E-10	9.515417E-11	1.121641E-10	1.239321E-10	8.178135E-11	6.332401E-11	6.571888E-11	1.613152E-10	1.927531E-10
1.052246E+4	1.527328E-10	8.432987E-11	1.014337E-10	1.032355E-10	1.236469E-10	8.159237E-11	6.317799E-11	6.556707E-11	1.753826E-10	1.806710E-10
1.053467E+4	1.471737E-10	8.318420E-11	1.003695E-10	8.717295E-11	1.233626E-10	8.140404E-11	6.303247E-11	6.541578E-11	1.687225E-10	1.685656E-10
1.054687E+4	1.145494E-10	8.080430E-11	9.211119E-11	1.017524E-10	1.230793E-10	8.121636E-11	6.288745E-11	6.526502E-11	1.700365E-10	1.849067E-10
1.055908E+4	1.102042E-10	9.114732E-11	9.839063E-11	8.628603E-11	1.227970E-10	8.102933E-11	6.274294E-11	6.511478E-11	1.614834E-10	1.704920E-10
1.057129E+4	1.218491E-10	9.410028E-11	1.059336E-10	9.364145E-11	1.225157E-10	8.084294E-11	6.259892E-11	6.496505E-11	1.426178E-10	1.581622E-10
1.058350E+4	1.419068E-10	1.074017E-10	1.028014E-10	9.623510E-11	1.222353E-10	8.065719E-11	6.245539E-11	6.481584E-11	1.582326E-10	1.722710E-10
1.059570E+4	1.399784E-10	1.122557E-10	1.016259E-10	9.262764E-11	1.219559E-10	8.047208E-11	6.231236E-11	6.466714E-11	1.781395E-10	1.845475E-10
1.060791E+4	1.158078E-10	1.127108E-10	1.012584E-10	1.063462E-10	1.216774E-10	8.028761E-11	6.216981E-11	6.451896E-11	1.941564E-10	2.189013E-10
1.062012E+4	1.092264E-10	1.149182E-10	1.184846E-10	1.117975E-10	1.213999E-10	8.010377E-11	6.202776E-11	6.437128E-11	1.855668E-10	2.177452E-10
1.063232E+4	1.299635E-10	1.162046E-10	1.390777E-10	1.167038E-10	1.211233E-10	7.992056E-11	6.188618E-11	6.422410E-11	1.857909E-10	1.973208E-10
1.064453E+4	1.507565E-10	1.075863E-10	1.177962E-10	1.214164E-10	1.208477E-10	7.973798E-11	6.174510E-11	6.407743E-11	1.683580E-10	1.844079E-10
1.065674E+4	1.586526E-10	8.503717E-11	1.127547E-10	1.122626E-10	1.205730E-10	7.955602E-11	6.160449E-11	6.393126E-11	1.472611E-10	1.872291E-10
1.066895E+4	1.699039E-10	9.945113E-11	1.263129E-10	1.251836E-10	1.202992E-10	7.937469E-11	6.146436E-11	6.378559E-11	1.599173E-10	1.906487E-10
1.068115E+4	1.813401E-10	1.033973E-10	1.226650E-10	1.330511E-10	1.200264E-10	7.919397E-11	6.132471E-11	6.364042E-11	1.769183E-10	1.789246E-10
1.069336E+4	1.757222E-10	1.102799E-10	1.386080E-10	1.273287E-10	1.197545E-10	7.901387E-11	6.118553E-11	6.349574E-11	1.693607E-10	1.506618E-10
1.070557E+4	1.800748E-10	1.091736E-10	1.237087E-10	1.389962E-10	1.194835E-10	7.883438E-11	6.104683E-11	6.335156E-11	1.927327E-10	1.704875E-10
1.071777E+4	1.636513E-10	1.039842E-10	1.164062E-10	1.207035E-10	1.192135E-10	7.865550E-11	6.090860E-11	6.320786E-11	1.598975E-10	1.776127E-10
1.072998E+4	1.495327E-10	1.079035E-10	1.224945E-10	1.185108E-10	1.189443E-10	7.847723E-11	6.077083E-11	6.306465E-11	1.736743E-10	1.904340E-10
1.074219E+4	1.514480E-10	1.108382E-10	1.334415E-10	1.242766E-10	1.186761E-10	7.829956E-11	6.063353E-11	6.292193E-11	1.765003E-10	2.107449E-10
1.075439E+4	1.471676E-10	1.040727E-10	1.267720E-10	1.127591E-10	1.184087E-10	7.812250E-11	6.049670E-11	6.277969E-11	2.037162E-10	2.169732E-10
1.076660E+4	1.519644E-10	8.900409E-11	1.344870E-10	1.168283E-10	1.181423E-10	7.794603E-11	6.036032E-11	6.263793E-11	1.950345E-10	2.213055E-10
1.077881E+4	1.491758E-10	9.243397E-11	1.309362E-10	1.299703E-10	1.178767E-10	7.777016E-11	6.022441E-11	6.249665E-11	1.965944E-10	2.271389E-10
1.079102E+4	1.536505E-10	9.930660E-11	1.191902E-10	1.231569E-10	1.176121E-10	7.759489E-11	6.008895E-11	6.235585E-11	1.799607E-10	2.031889E-10
1.080322E+4	1.593545E-10	9.919548E-11	1.400535E-10	1.222215E-10	1.173483E-10	7.742021E-11	5.995395E-11	6.221552E-11	1.819072E-10	2.012567E-10
1.081543E+4	1.653578E-10	1.108231E-10	1.342080E-10	1.108373E-10	1.170854E-10	7.724611E-11	5.981940E-11	6.207567E-11	1.824355E-10	2.000763E-10
1.082764E+4	1.620022E-10	1.160982E-10	1.292803E-10	1.095767E-10	1.168234E-10	7.707260E-11	5.968531E-11	6.193628E-11	1.933981E-10	2.125109E-10
1.083984E+4	1.435150E-10	1.049392E-10	1.198819E-10	9.707966E-11	1.165623E-10	7.689968E-11	5.955166E-11	6.179737E-11	1.748953E-10	1.998747E-10
1.085205E+4	1.485547E-10	1.015861E-10	1.264473E-10	1.041062E-10	1.163021E-10	7.672733E-11	5.941846E-11	6.165892E-11	1.749234E-10	1.715102E-10
1.086426E+4	1.471304E-10	9.832068E-11	1.206130E-10	1.115734E-10	1.160427E-10	7.655556E-11	5.928571E-11	6.152093E-11	1.894128E-10	1.622812E-10
1.087646E+4	1.491280E-10	9.749872E-11	1.201602E-10	1.086117E-10	1.157842E-10	7.638437E-11	5.915340E-11	6.138341E-11	1.530168E-10	1.981984E-10
1.088867E+4	1.535519E-10	9.549427E-11	1.278181E-10	1.087168E-10	1.155265E-10	7.621375E-11	5.902153E-11	6.124634E-11	1.719180E-10	2.242644E-10
1.090088E+4	1.447315E-10	1.001748E-10	1.197946E-10	1.164784E-10	1.152697E-10	7.604371E-11	5.889011E-11	6.110974E-11	2.097648E-10	2.112912E-10
1.091309E+4	1.395192E-10	9.582571E-11	1.102304E-10	1.191098E-10	1.150138E-10	7.587423E-11	5.875912E-11	6.097359E-11	2.495396E-10	2.243297E-10
1.092529E+4	1.539605E-10	1.093328E-10	1.025870E-10	1.200868E-10	1.147587E-10	7.570531E-11	5.862856E-11	6.083789E-11	2.044531E-10	2.222681E-10
1.093750E+4	1.379205E-10	9.571217E-11	1.040964E-10	9.910476E-11	1.145044E-10	7.553696E-11	5.849844E-11	6.070265E-11	1.825066E-10	1.846685E-10
1.094971E+4	1.323284E-10	8.859402E-11	1.088220E-10	9.750383E-11	1.142510E-10	7.536917E-11	5.836875E-11	6.056785E-11	1.959094E-10	1.896250E-10
1.096191E+4	1.315573E-10	8.969318E-11	8.782950E-11	1.048586E-10	1.139984E-10	7.520193E-11	5.823950E-11	6.043351E-11	1.860390E-10	1.783038E-10
1.097412E+4	1.383922E-10	1.032520E-10	9.042066E-11	1.002373E-10	1.137467E-10	7.503526E-11	5.811067E-11	6.029961E-11	1.528739E-10	2.013181E-10
1.098633E+4	1.442826E-10	1.219510E-10	9.752840E-11	9.516041E-11	1.134958E-10	7.486913E-11	5.798226E-11	6.016615E-11	1.613659E-10	1.814679E-10
1.099854E+4	1.434557E-10	9.574963E-11	1.007301E-10	9.501755E-11	1.132457E-10	7.470356E-11	5.785428E-11	6.003314E-11	1.539278E-10	1.498461E-10
1.101074E+4	1.345811E-10	8.831453E-11	9.416688E-11	8.754526E-11	1.129965E-10	7.453853E-11	5.772673E-11	5.990056E-11	1.655306E-10	1.828295E-10
1.102295E+4	1.847932E-10	7.977857E-11	9.188328E-11	9.599328E-11	1.127480E-10	7.437405E-11	5.759959E-11	5.976843E-11	1.617168E-10	1.889271E-10
1.103516E+4	1.806927E-10	9.809683E-11	9.590264E-11	9.841751E-11	1.125004E-10	7.421011E-11	5.747287E-11	5.963673E-11	1.793307E-10	1.907454E-10
1.104736E+4	1.463660E-10	1.003242E-10	9.683153E-11	8.357446E-11	1.122536E-10	7.404671E-11	5.734657E-11	5.950546E-11	1.802941E-10	1.931962E-10
1.105957E+4	1.411921E-10	9.290558E-11	7.334249E-11	8.585034E-11	1.120076E-10	7.388386E-11	5.722069E-11	5.937463E-11	1.521840E-10	1.889285E-10
1.107178E+4	1.376491E-10	1.228049E-10	8.507909E-11	8.607570E-11	1.117624E-10	7.372153E-11	5.709522E-11	5.924423E-11	1.716050E-10	1.959197E-10
1.108398E+4	1.271924E-10	9.797864E-11	1.009588E-10	8.995277E-11	1.115180E-10	7.355974E-11	5.697016E-11	5.911426E-11	1.643713E-10	1.935169E-10
1.109619E+4	1.315194E-10	9.217819E-11	9.086392E-11	8.117823E-11	1.112745E-10	7.339849E-11	5.684550E-11	5.898471E-11	1.325235E-10	1.588920E-10
1.110840E+4	1.255005E-10	9.192781E-11	8.736248E-11	8.499729E-11	1.110317E-10	7.323776E-11	5.672126E-11	5.885559E-11	1.349301E-10	1.421096E-10
1.112061E+4	1.277274E-10	8.765758E-11	9.042600E-11	8.554618E-11	1.107897E-10	7.307756E-11	5.659743E-11	5.872689E-11	1.424399E-10	1.412378E-10
1.113281E+4	1.474469E-10	9.150752E-11	8.691638E-11	8.747510E-11	1.105485E-10	7.291788E-11	5.647399E-11	5.859861E-11	1.398093E-10	1.413620E-10
1.114502E+4	1.527602E-10	8.521682E-11	8.188871E-11	8.585146E-11	1.103080E-10	7.275873E-11	5.635096E-11	5.847075E-11	1.547261E-10	1.531947E-10
1.115723E+4	1.487068E-10	8.169687E-11	8.066679E-11	9.051738E-11	1.100684E-10	7.260009E-11	5.622834E-11	5.834331E-11	1.531859E-10	1.692871E-10
1.116943E+4	1.369943E-10	1.065624E-10	9.140303E-11	1.041616E-10	1.098295E-10	7.244198E-11	5.610611E-11	5.821629E-11	1.390815E-10	1.570290E-10
1.118164E+4	1.375154E-10	9.043601E-11	9.025554E-11	8.495418E-11	1.095914E-10	7.228437E-11	5.598428E-11	5.808968E-11	1.297808E-10	1.501389E-10
1.119385E+4	1.480712E-10	8.045482E-11	1.013206E-10	7.719842E-11	1.093541E-10	7.212729E-11	5.586284E-11	5.796348E-11	1.448746E-10	1.696635E-10
1.120605E+4	1.298130E-10	8.182767E-11	9.278699E-11	7.195188E-11	1.091176E-10	7.197071E-11	5.574180E-11	5.783769E-11	1.414650E-10	1.502515E-10
1.121826E+4	1.225728E-10	7.602686E-11	8.825591E-11	7.594456E-11	1.088818E-10	7.181464E-11	5.562115E-11	5.771231E-11	1.358754E-10	1.557084E-10
1.123047E+4	1.305018E-10	8.320042E-11	1.071613E-10	9.303479E-11	1.086467E-10	7.165908E-11	5.550089E-11	5.758733E-11	1.377647E-10	1.772716E-10
1.124268E+4	1.278452E-10	8.054349E-11	1.076583E-10	1.081318E-10	1.084125E-10	7.150402E-11	5.538102E-11	5.746277E-11	1.355575E-10	1.567719E-10
1.125488E+4	1.229712E-10	9.001552E-11	1.069295E-10	1.094014E-10	1.081790E-10	7.134947E-11	5.526154E-11	5.733860E-11	1.325477E-10	1.527100E-10
1.126709E+4	1.259845E-10	9.780513E-11	1.123232E-10	1.051806E-10	1.079462E-10	7.119541E-11	5.514244E-11	5.721484E-11	1.545883E-10	1.856035E-10
1.127930E+4	1.331939E-10	9.149032E-11	1.199671E-10	9.454077E-11	1.077142E-10	7.104186E-11	5.502373E-11	5.709147E-11	1.654890E-10	1.740978E-10
1.129150E+4	1.304930E-10	8.436563E-11	1.144558E-10	1.126409E-10	1.074829E-10	7.088879E-11	5.490540E-11	5.696851E-11	1.645434E-10	1.803694E-10
1.130371E+4	1.464517E-10	8.882392E-11	1.106634E-10	1.320319E-10	1.072524E-10	7.073623E-11	5.478745E-11	5.684594E-11	1.519761E-10	1.833825E-10
1.131592E+4	1.420804E-10	9.290325E-11	1.018579E-10	1.184246E-10	1.070226E-10	7.058415E-11	5.466987E-11	5.672377E-11	1.552667E-10	1.887975E-10
1.132812E+4	1.440452E-10	1.133067E-10	1.224271E-10	1.110623E-10	1.067936E-10	7.043256E-11	5.455268E-11	5.660198E-11	1.749083E-10	1.805165E-10
1.134033E+4	1.395156E-10	1.234431E-10	1.164238E-10	1.085834E-10	1.065653E-10	7.028146E-11	5.443586E-11	5.648059E-11	1.731530E-10	1.804795E-10
1.135254E+4	1.482875E-10	1.092057E-10	1.257851E-10	9.575598E-11	1.063377E-10	7.013085E-11	5.431942E-11	5.635959E-11	1.733933E-10	1.748260E-10
1.136475E+4	1.560941E-10	1.201347E-10	1.336880E-10	1.084747E-10	1.061108E-10	6.998072E-11	5.420335E-11	5.623898E-11	2.100429E-10	1.913361E-10
1.137695E+4	1.438786E-10	1.122588E-10	1.233204E-10	1.281546E-10	1.058847E-10	6.983107E-11	5.408765E-11	5.611876E-11	2.059190E-10	1.877656E-10
1.138916E+4	1.198375E-10	1.148179E-10	1.247942E-10	1.173959E-10	1.056593E-10	6.968190E-11	5.397232E-11	5.599891E-11	1.974063E-10	1.764469E-10
1.140137E+4	1.435382E-10	9.878324E-11	1.269663E-10	1.183200E-10	1.054346E-10	6.953320E-11	5.385736E-11	5.587946E-11	1.844464E-10	2.038022E-10
1.141357E+4	1.414472E-10	1.024247E-10	1.443045E-10	1.110424E-10	1.052106E-10	6.938498E-11	5.374276E-11	5.576038E-11	1.729788E-10	2.404923E-10
1.142578E+4	1.468632E-10	1.041154E-10	1.375474E-10	1.221530E-10	1.049873E-10	6.923724E-11	5.362853E-11	5.564168E-11	1.832426E-10	2.299165E-10
1.143799E+4	1.424408E-10	8.601409E-11	1.505138E-10	1.200352E-10	1.047648E-10	6.908996E-11	5.351466E-11	5.552336E-11	1.580791E-10	2.182728E-10
1.145020E+4	1.508979E-10	9.701706E-11	1.403702E-10	1.150590E-10	1.045429E-10	6.894316E-11	5.340115E-11	5.540542E-11	1.594987E-10	2.178534E-10
1.146240E+4	1.586032E-10	1.135280E-10	1.356506E-10	1.166610E-10	1.043218E-10	6.879682E-11	5.328801E-11	5.528785E-11	1.858009E-10	2.048862E-10
1.147461E+4	1.664803E-10	1.075289E-10	1.381770E-10	1.068531E-10	1.041013E-10	6.865094E-11	5.317522E-11	5.517066E-11	1.716621E-10	1.887879E-10
1.148682E+4	1.690730E-10	1.041571E-10	1.278511E-10	1.154239E-10	1.038816E-10	6.850553E-11	5.306279E-11	5.505384E-11	2.156506E-10	2.135240E-10
1.149902E+4	1.714466E-10	1.080115E-10	1.452188E-10	1.343769E-10	1.036625E-10	6.836058E-11	5.295072E-11	5.493739E-11	1.863324E-10	1.716237E-10
1.151123E+4	1.503299E-10	1.085907E-10	1.543872E-10	1.392747E-10	1.034441E-10	6.821609E-11	5.283899E-11	5.482130E-11	1.790520E-10	1.882256E-10
1.152344E+4	1.665618E-10	1.010445E-10	1.329163E-10	1.290413E-10	1.032264E-10	6.807206E-11	5.272763E-11	5.470559E-11	2.056864E-10	2.325954E-10
1.153564E+4	1.436359E-10	9.609745E-11	1.299630E-10	1.287185E-10	1.030094E-10	6.792848E-11	5.261661E-11	5.459024E-11	2.021715E-10	2.297116E-10
1.154785E+4	1.199172E-10	1.011403E-10	1.145470E-10	1.193618E-10	1.027931E-10	6.778536E-11	5.250594E-11	5.447525E-11	1.832375E-10	2.216120E-10
1.156006E+4	1.389539E-10	1.046166E-10	1.132156E-10	1.035745E-10	1.025775E-10	6.764268E-11	5.239562E-11	5.436063E-11	1.832192E-10	1.790458E-10
1.157227E+4	1.504245E-10	1.119755E-10	1.186454E-10	1.144103E-10	1.023625E-10	6.750046E-11	5.228565E-11	5.424637E-11	1.715479E-10	1.738665E-10
1.158447E+4	1.418689E-10	9.922890E-11	1.054928E-10	1.087395E-10	1.021482E-10	6.735868E-11	5.217603E-11	5.413246E-11	1.662458E-10	1.925169E-10
1.159668E+4	1.372699E-10	9.290748E-11	8.996659E-11	9.740115E-11	1.019346E-10	6.721735E-11	5.206674E-11	5.401892E-11	1.352739E-10	1.752975E-10
