# Date of Experiment: 18/08/2014	15:56

# AOD detector vertical offset:  -0.089041
# AOD detector horizontal offset: -0.067967
# AOD vertical corner frequency 281.253681
# AOD horizontal corner frequency: 503.090072
# AOD vertical trap stiffness (pN/nm): 0.040178
# AOD horizontal trap stiffness (pN/nm): 0.071868
# AOD vertical OLS (V/nm): 0.000498
# AOD horizontal OLS (V/nm): 0.000616
# PM detector vertical offset:  -0.293473
# PM detector horizontal offset: -0.045776
# PM vertical corner frequency 502.663972
# PM horizontal corner frequency: 648.164174
# PM vertical trap stiffness (pN/nm): 0.071807
# PM horizontal trap stiffness (pN/nm): 0.092592
# PM vertical OLS (V/nm): 0.000573
# PM horizontal OLS (V/nm): 0.000737
# PM bead diameter (um): 2.100000
# AOD bead diameter (um): 2.100000

# sample rate: 80000 Hz
# number of samples: 524288
# number of blocks: 64.000000

# viscosity (pN s / nm^2): 1.148727E-9
                                                                                                                                                                                                                       
freq 	  PSD PMx 	  PSD PMy  	 PSD AODx 	 PSD AODy 	  Fit PMx 	  Fit PMy 	 Fit AODx 	 Fit AODy 
2.078125E+4	1.152088E-10	6.060529E-11	8.763856E-11	7.067464E-11	1.936044E-11	1.185385E-11	1.085655E-11	6.113291E-12
2.079102E+4	8.680883E-11	5.981695E-11	6.583365E-11	5.328777E-11	1.934228E-11	1.184273E-11	1.084636E-11	6.107550E-12
2.080078E+4	7.804456E-11	6.951295E-11	7.500078E-11	5.104406E-11	1.932414E-11	1.183162E-11	1.083619E-11	6.101818E-12
2.081055E+4	6.932544E-11	6.404526E-11	6.961540E-11	5.052710E-11	1.930602E-11	1.182052E-11	1.082602E-11	6.096094E-12
2.082031E+4	9.666063E-11	4.720605E-11	7.835673E-11	5.781565E-11	1.928793E-11	1.180944E-11	1.081588E-11	6.090377E-12
2.083008E+4	1.189623E-10	3.584117E-11	9.454951E-11	5.411163E-11	1.926987E-11	1.179838E-11	1.080574E-11	6.084669E-12
2.083984E+4	1.093305E-10	4.628049E-11	8.362956E-11	4.360560E-11	1.925183E-11	1.178733E-11	1.079562E-11	6.078969E-12
2.084961E+4	7.629205E-11	4.492394E-11	8.011889E-11	4.118940E-11	1.923382E-11	1.177630E-11	1.078552E-11	6.073277E-12
2.085937E+4	8.443742E-11	4.629573E-11	7.024284E-11	4.331003E-11	1.921583E-11	1.176528E-11	1.077543E-11	6.067592E-12
2.086914E+4	8.591316E-11	5.296985E-11	5.825601E-11	4.752571E-11	1.919787E-11	1.175428E-11	1.076535E-11	6.061916E-12
2.087891E+4	7.889300E-11	5.556930E-11	6.559657E-11	6.024230E-11	1.917993E-11	1.174329E-11	1.075529E-11	6.056248E-12
2.088867E+4	8.049120E-11	4.979577E-11	6.826362E-11	6.125804E-11	1.916202E-11	1.173232E-11	1.074524E-11	6.050588E-12
2.089844E+4	7.524557E-11	5.010237E-11	6.819262E-11	5.724787E-11	1.914413E-11	1.172136E-11	1.073521E-11	6.044935E-12
2.090820E+4	8.351255E-11	3.947545E-11	6.786897E-11	5.273035E-11	1.912627E-11	1.171042E-11	1.072519E-11	6.039291E-12
2.091797E+4	8.032091E-11	4.116915E-11	7.262480E-11	5.669286E-11	1.910843E-11	1.169950E-11	1.071518E-11	6.033654E-12
2.092773E+4	7.176852E-11	4.396579E-11	6.755533E-11	5.044819E-11	1.909062E-11	1.168859E-11	1.070519E-11	6.028025E-12
2.093750E+4	6.036050E-11	4.136833E-11	6.365377E-11	5.005406E-11	1.907283E-11	1.167769E-11	1.069521E-11	6.022404E-12
2.094727E+4	8.295141E-11	4.843300E-11	6.118036E-11	6.349667E-11	1.905507E-11	1.166681E-11	1.068525E-11	6.016792E-12
2.095703E+4	9.000784E-11	4.906124E-11	7.787358E-11	6.432037E-11	1.903733E-11	1.165595E-11	1.067530E-11	6.011186E-12
2.096680E+4	8.787841E-11	4.711940E-11	7.538236E-11	5.917495E-11	1.901962E-11	1.164510E-11	1.066536E-11	6.005589E-12
2.097656E+4	8.535566E-11	4.435779E-11	7.290901E-11	6.168256E-11	1.900193E-11	1.163426E-11	1.065544E-11	6.000000E-12
2.098633E+4	7.592244E-11	4.070022E-11	5.615583E-11	6.094611E-11	1.898427E-11	1.162345E-11	1.064553E-11	5.994418E-12
2.099609E+4	6.445908E-11	3.707423E-11	6.633703E-11	5.718612E-11	1.896663E-11	1.161264E-11	1.063564E-11	5.988844E-12
2.100586E+4	7.386882E-11	3.801129E-11	6.928696E-11	6.147973E-11	1.894902E-11	1.160185E-11	1.062575E-11	5.983278E-12
2.101562E+4	9.314413E-11	5.414742E-11	5.664822E-11	5.510765E-11	1.893143E-11	1.159108E-11	1.061589E-11	5.977719E-12
2.102539E+4	9.427419E-11	5.385592E-11	5.989329E-11	5.144367E-11	1.891386E-11	1.158032E-11	1.060603E-11	5.972169E-12
2.103516E+4	8.893370E-11	5.652208E-11	8.244343E-11	5.685696E-11	1.889632E-11	1.156958E-11	1.059619E-11	5.966626E-12
2.104492E+4	8.826342E-11	5.912650E-11	8.964440E-11	7.079578E-11	1.887880E-11	1.155885E-11	1.058637E-11	5.961091E-12
2.105469E+4	9.085787E-11	5.383598E-11	7.639129E-11	8.440242E-11	1.886131E-11	1.154813E-11	1.057655E-11	5.955563E-12
2.106445E+4	1.373264E-10	5.870994E-11	8.999320E-11	7.981493E-11	1.884384E-11	1.153744E-11	1.056676E-11	5.950043E-12
2.107422E+4	1.574346E-10	7.541277E-11	8.930931E-11	7.193940E-11	1.882640E-11	1.152675E-11	1.055697E-11	5.944531E-12
2.108398E+4	1.314394E-10	9.311500E-11	1.067991E-10	7.838381E-11	1.880898E-11	1.151608E-11	1.054720E-11	5.939027E-12
2.109375E+4	1.402574E-10	1.032717E-10	1.317409E-10	8.651369E-11	1.879159E-11	1.150543E-11	1.053744E-11	5.933530E-12
2.110352E+4	1.450151E-10	8.076763E-11	1.163562E-10	9.148282E-11	1.877422E-11	1.149479E-11	1.052770E-11	5.928041E-12
2.111328E+4	1.485255E-10	6.475085E-11	9.536872E-11	8.266691E-11	1.875687E-11	1.148416E-11	1.051797E-11	5.922559E-12
2.112305E+4	1.485995E-10	6.352556E-11	1.040016E-10	1.033422E-10	1.873954E-11	1.147355E-11	1.050825E-11	5.917085E-12
2.113281E+4	1.436613E-10	5.844274E-11	9.585233E-11	1.023843E-10	1.872225E-11	1.146296E-11	1.049854E-11	5.911619E-12
2.114258E+4	1.390341E-10	5.913245E-11	8.733247E-11	8.923458E-11	1.870497E-11	1.145238E-11	1.048885E-11	5.906160E-12
2.115234E+4	1.604451E-10	6.295534E-11	1.164016E-10	8.905070E-11	1.868772E-11	1.144181E-11	1.047918E-11	5.900709E-12
2.116211E+4	2.031523E-10	6.893676E-11	1.301621E-10	9.333455E-11	1.867049E-11	1.143126E-11	1.046951E-11	5.895265E-12
2.117187E+4	1.534466E-10	7.473972E-11	1.166259E-10	9.803463E-11	1.865329E-11	1.142072E-11	1.045986E-11	5.889829E-12
2.118164E+4	1.276458E-10	6.588377E-11	1.236633E-10	8.171963E-11	1.863611E-11	1.141020E-11	1.045022E-11	5.884400E-12
2.119141E+4	1.442840E-10	7.059014E-11	1.192488E-10	8.760653E-11	1.861895E-11	1.139969E-11	1.044060E-11	5.878979E-12
2.120117E+4	1.394736E-10	7.473591E-11	1.010815E-10	8.113050E-11	1.860182E-11	1.138920E-11	1.043099E-11	5.873565E-12
2.121094E+4	1.311990E-10	8.077249E-11	1.113024E-10	6.792848E-11	1.858471E-11	1.137872E-11	1.042139E-11	5.868159E-12
2.122070E+4	9.869272E-11	6.314900E-11	1.089024E-10	6.235678E-11	1.856763E-11	1.136825E-11	1.041181E-11	5.862760E-12
2.123047E+4	9.950711E-11	5.855314E-11	8.524349E-11	5.557901E-11	1.855056E-11	1.135780E-11	1.040224E-11	5.857369E-12
2.124023E+4	1.291875E-10	6.871356E-11	1.035729E-10	6.906589E-11	1.853353E-11	1.134737E-11	1.039268E-11	5.851985E-12
2.125000E+4	9.928347E-11	6.276697E-11	1.001953E-10	7.014603E-11	1.851651E-11	1.133695E-11	1.038313E-11	5.846608E-12
2.125977E+4	7.339294E-11	5.889640E-11	9.178960E-11	5.276713E-11	1.849952E-11	1.132654E-11	1.037360E-11	5.841239E-12
2.126953E+4	7.301202E-11	4.763157E-11	1.009563E-10	6.907516E-11	1.848255E-11	1.131615E-11	1.036408E-11	5.835877E-12
2.127930E+4	9.353691E-11	5.174380E-11	8.758584E-11	6.470560E-11	1.846561E-11	1.130577E-11	1.035458E-11	5.830523E-12
2.128906E+4	1.068129E-10	5.450603E-11	6.795047E-11	5.899199E-11	1.844869E-11	1.129540E-11	1.034509E-11	5.825176E-12
2.129883E+4	9.785573E-11	5.450787E-11	8.275257E-11	5.401762E-11	1.843179E-11	1.128505E-11	1.033561E-11	5.819837E-12
2.130859E+4	8.204904E-11	4.707591E-11	9.665482E-11	5.136129E-11	1.841491E-11	1.127472E-11	1.032614E-11	5.814504E-12
2.131836E+4	7.560368E-11	4.412571E-11	7.646271E-11	4.712256E-11	1.839806E-11	1.126440E-11	1.031669E-11	5.809179E-12
2.132812E+4	7.245765E-11	4.309494E-11	6.373596E-11	4.997024E-11	1.838123E-11	1.125409E-11	1.030725E-11	5.803862E-12
2.133789E+4	6.827198E-11	3.872213E-11	7.403694E-11	4.949254E-11	1.836443E-11	1.124380E-11	1.029782E-11	5.798551E-12
2.134766E+4	8.091311E-11	5.107564E-11	7.116229E-11	5.044876E-11	1.834764E-11	1.123352E-11	1.028841E-11	5.793248E-12
2.135742E+4	7.828700E-11	4.768631E-11	6.428301E-11	5.525564E-11	1.833088E-11	1.122325E-11	1.027901E-11	5.787953E-12
2.136719E+4	7.099666E-11	4.582138E-11	5.313261E-11	4.984858E-11	1.831415E-11	1.121300E-11	1.026962E-11	5.782664E-12
2.137695E+4	4.727130E-11	4.253465E-11	5.454927E-11	5.174116E-11	1.829743E-11	1.120277E-11	1.026024E-11	5.777383E-12
2.138672E+4	5.253915E-11	3.908715E-11	5.762764E-11	5.229187E-11	1.828074E-11	1.119254E-11	1.025088E-11	5.772109E-12
2.139648E+4	6.697621E-11	4.825525E-11	6.042473E-11	5.246264E-11	1.826408E-11	1.118233E-11	1.024153E-11	5.766842E-12
2.140625E+4	5.972298E-11	6.126213E-11	6.609358E-11	5.319228E-11	1.824743E-11	1.117214E-11	1.023219E-11	5.761582E-12
2.141602E+4	6.857165E-11	5.682803E-11	7.911379E-11	5.016250E-11	1.823081E-11	1.116196E-11	1.022287E-11	5.756330E-12
2.142578E+4	7.487900E-11	4.600520E-11	7.637417E-11	5.431154E-11	1.821421E-11	1.115179E-11	1.021356E-11	5.751085E-12
2.143555E+4	6.517103E-11	4.270979E-11	6.799253E-11	5.325533E-11	1.819763E-11	1.114164E-11	1.020426E-11	5.745847E-12
2.144531E+4	6.726921E-11	5.062979E-11	5.522771E-11	4.767475E-11	1.818108E-11	1.113150E-11	1.019497E-11	5.740616E-12
2.145508E+4	5.395748E-11	4.242749E-11	5.592537E-11	4.821056E-11	1.816454E-11	1.112137E-11	1.018570E-11	5.735392E-12
2.146484E+4	5.636182E-11	4.903478E-11	5.217367E-11	4.596394E-11	1.814804E-11	1.111126E-11	1.017644E-11	5.730175E-12
2.147461E+4	5.608897E-11	4.999999E-11	6.622841E-11	5.094715E-11	1.813155E-11	1.110116E-11	1.016719E-11	5.724966E-12
2.148437E+4	7.263650E-11	4.238425E-11	6.210563E-11	4.788797E-11	1.811508E-11	1.109108E-11	1.015795E-11	5.719763E-12
2.149414E+4	7.427819E-11	4.832772E-11	6.283870E-11	6.037165E-11	1.809864E-11	1.108101E-11	1.014873E-11	5.714568E-12
2.150391E+4	7.142895E-11	4.244249E-11	7.126314E-11	6.087473E-11	1.808222E-11	1.107095E-11	1.013952E-11	5.709380E-12
2.151367E+4	8.466875E-11	4.085808E-11	6.468554E-11	5.522036E-11	1.806582E-11	1.106091E-11	1.013032E-11	5.704198E-12
2.152344E+4	9.080290E-11	4.063488E-11	5.536714E-11	5.273576E-11	1.804945E-11	1.105088E-11	1.012114E-11	5.699024E-12
2.153320E+4	7.930166E-11	5.021989E-11	6.721802E-11	4.684316E-11	1.803310E-11	1.104086E-11	1.011196E-11	5.693857E-12
2.154297E+4	7.155289E-11	5.283194E-11	7.382037E-11	5.163309E-11	1.801677E-11	1.103086E-11	1.010280E-11	5.688697E-12
2.155273E+4	7.573368E-11	5.518046E-11	6.551489E-11	5.684375E-11	1.800046E-11	1.102087E-11	1.009365E-11	5.683544E-12
2.156250E+4	6.803794E-11	5.892686E-11	6.884225E-11	5.929528E-11	1.798417E-11	1.101090E-11	1.008452E-11	5.678398E-12
2.157227E+4	6.217250E-11	4.265629E-11	7.602062E-11	5.432828E-11	1.796791E-11	1.100094E-11	1.007539E-11	5.673259E-12
2.158203E+4	7.053410E-11	5.160066E-11	6.262732E-11	6.639063E-11	1.795166E-11	1.099099E-11	1.006628E-11	5.668127E-12
2.159180E+4	7.406485E-11	5.354786E-11	8.255167E-11	7.263718E-11	1.793544E-11	1.098105E-11	1.005718E-11	5.663001E-12
2.160156E+4	8.179318E-11	5.427238E-11	8.024020E-11	6.496285E-11	1.791925E-11	1.097113E-11	1.004810E-11	5.657883E-12
2.161133E+4	8.844320E-11	4.689993E-11	7.526244E-11	6.428289E-11	1.790307E-11	1.096123E-11	1.003902E-11	5.652772E-12
2.162109E+4	8.032855E-11	5.300017E-11	7.210913E-11	5.765490E-11	1.788692E-11	1.095133E-11	1.002996E-11	5.647668E-12
2.163086E+4	6.359977E-11	5.083432E-11	7.334690E-11	6.727278E-11	1.787078E-11	1.094145E-11	1.002091E-11	5.642570E-12
2.164062E+4	9.288799E-11	4.684358E-11	6.683429E-11	6.493950E-11	1.785467E-11	1.093158E-11	1.001188E-11	5.637480E-12
2.165039E+4	9.426861E-11	5.705841E-11	6.031117E-11	5.975254E-11	1.783858E-11	1.092173E-11	1.000285E-11	5.632396E-12
2.166016E+4	8.802772E-11	6.154958E-11	6.036637E-11	6.291056E-11	1.782252E-11	1.091189E-11	9.993838E-12	5.627319E-12
2.166992E+4	8.429744E-11	5.075704E-11	6.931390E-11	6.480166E-11	1.780647E-11	1.090206E-11	9.984838E-12	5.622249E-12
2.167969E+4	7.978136E-11	5.101368E-11	6.796143E-11	7.001113E-11	1.779045E-11	1.089225E-11	9.975849E-12	5.617186E-12
2.168945E+4	9.647082E-11	5.184270E-11	6.388166E-11	5.321829E-11	1.777444E-11	1.088245E-11	9.966873E-12	5.612130E-12
2.169922E+4	9.447725E-11	4.662882E-11	6.803828E-11	5.098426E-11	1.775846E-11	1.087266E-11	9.957908E-12	5.607080E-12
2.170898E+4	8.371763E-11	5.560978E-11	7.251361E-11	6.087554E-11	1.774250E-11	1.086288E-11	9.948956E-12	5.602038E-12
2.171875E+4	7.805272E-11	5.735031E-11	5.857158E-11	5.949772E-11	1.772657E-11	1.085312E-11	9.940016E-12	5.597002E-12
2.172852E+4	8.115633E-11	5.460983E-11	6.304684E-11	5.661424E-11	1.771065E-11	1.084337E-11	9.931088E-12	5.591973E-12
2.173828E+4	7.214931E-11	6.240974E-11	6.614462E-11	5.601064E-11	1.769476E-11	1.083364E-11	9.922172E-12	5.586951E-12
2.174805E+4	6.562699E-11	4.185334E-11	6.985751E-11	4.890543E-11	1.767888E-11	1.082392E-11	9.913268E-12	5.581935E-12
2.175781E+4	9.007956E-11	4.075178E-11	8.901525E-11	4.818599E-11	1.766303E-11	1.081421E-11	9.904376E-12	5.576926E-12
2.176758E+4	9.565351E-11	4.515644E-11	7.335608E-11	5.177352E-11	1.764720E-11	1.080451E-11	9.895496E-12	5.571924E-12
2.177734E+4	8.129189E-11	4.164340E-11	7.346547E-11	4.800095E-11	1.763139E-11	1.079483E-11	9.886628E-12	5.566929E-12
2.178711E+4	6.750628E-11	4.522938E-11	5.869829E-11	5.708333E-11	1.761560E-11	1.078516E-11	9.877772E-12	5.561940E-12
2.179687E+4	7.139106E-11	4.732038E-11	5.623185E-11	4.569831E-11	1.759983E-11	1.077550E-11	9.868927E-12	5.556959E-12
2.180664E+4	8.590238E-11	5.096943E-11	6.792880E-11	4.577735E-11	1.758409E-11	1.076586E-11	9.860095E-12	5.551983E-12
2.181641E+4	7.209983E-11	4.930184E-11	6.262415E-11	4.542217E-11	1.756836E-11	1.075623E-11	9.851274E-12	5.547015E-12
2.182617E+4	6.681826E-11	3.972304E-11	5.565715E-11	4.812295E-11	1.755266E-11	1.074661E-11	9.842465E-12	5.542053E-12
2.183594E+4	8.667850E-11	3.807756E-11	4.803370E-11	4.095911E-11	1.753698E-11	1.073700E-11	9.833668E-12	5.537098E-12
2.184570E+4	9.057876E-11	3.350336E-11	4.962398E-11	4.684964E-11	1.752131E-11	1.072741E-11	9.824883E-12	5.532149E-12
2.185547E+4	7.945668E-11	4.458942E-11	5.769817E-11	4.972467E-11	1.750567E-11	1.071783E-11	9.816110E-12	5.527207E-12
2.186523E+4	6.794698E-11	4.887144E-11	5.494723E-11	5.219333E-11	1.749005E-11	1.070827E-11	9.807348E-12	5.522272E-12
2.187500E+4	6.948078E-11	4.291417E-11	6.097185E-11	4.797021E-11	1.747446E-11	1.069871E-11	9.798598E-12	5.517343E-12
2.188477E+4	5.005030E-11	3.734673E-11	6.588798E-11	4.138890E-11	1.745888E-11	1.068917E-11	9.789860E-12	5.512421E-12
2.189453E+4	5.292345E-11	3.452001E-11	6.249897E-11	4.855137E-11	1.744332E-11	1.067964E-11	9.781133E-12	5.507506E-12
2.190430E+4	5.806314E-11	3.871891E-11	5.418922E-11	4.723674E-11	1.742778E-11	1.067013E-11	9.772418E-12	5.502597E-12
2.191406E+4	7.559112E-11	5.151903E-11	6.656913E-11	4.909493E-11	1.741227E-11	1.066063E-11	9.763715E-12	5.497695E-12
2.192383E+4	7.554140E-11	4.798753E-11	6.553412E-11	4.949002E-11	1.739677E-11	1.065113E-11	9.755023E-12	5.492799E-12
2.193359E+4	7.468541E-11	5.760057E-11	5.289706E-11	4.779769E-11	1.738130E-11	1.064166E-11	9.746343E-12	5.487909E-12
2.194336E+4	8.669073E-11	6.373682E-11	5.639379E-11	5.989053E-11	1.736584E-11	1.063219E-11	9.737675E-12	5.483027E-12
2.195312E+4	8.418438E-11	6.588327E-11	5.582298E-11	6.201123E-11	1.735041E-11	1.062274E-11	9.729018E-12	5.478150E-12
2.196289E+4	8.488841E-11	6.329472E-11	4.828099E-11	5.491514E-11	1.733500E-11	1.061330E-11	9.720372E-12	5.473281E-12
2.197266E+4	8.222728E-11	5.406230E-11	5.207377E-11	6.128544E-11	1.731961E-11	1.060387E-11	9.711738E-12	5.468417E-12
2.198242E+4	6.262255E-11	5.321565E-11	5.885436E-11	6.072227E-11	1.730424E-11	1.059446E-11	9.703116E-12	5.463561E-12
2.199219E+4	7.432546E-11	5.145322E-11	5.985159E-11	5.805523E-11	1.728888E-11	1.058506E-11	9.694505E-12	5.458710E-12
2.200195E+4	8.101065E-11	5.299247E-11	5.826651E-11	5.618771E-11	1.727355E-11	1.057567E-11	9.685906E-12	5.453866E-12
2.201172E+4	6.218996E-11	4.391784E-11	6.306495E-11	5.650222E-11	1.725824E-11	1.056629E-11	9.677318E-12	5.449029E-12
2.202148E+4	5.374682E-11	3.787622E-11	6.482112E-11	6.006829E-11	1.724295E-11	1.055693E-11	9.668741E-12	5.444198E-12
2.203125E+4	6.447298E-11	4.175556E-11	5.258538E-11	5.756127E-11	1.722768E-11	1.054757E-11	9.660176E-12	5.439373E-12
2.204102E+4	5.958507E-11	4.874490E-11	5.353255E-11	6.724623E-11	1.721243E-11	1.053824E-11	9.651622E-12	5.434555E-12
2.205078E+4	6.324976E-11	4.883592E-11	6.864090E-11	6.689879E-11	1.719720E-11	1.052891E-11	9.643079E-12	5.429744E-12
2.206055E+4	7.546779E-11	4.980393E-11	6.577024E-11	4.811494E-11	1.718200E-11	1.051959E-11	9.634548E-12	5.424938E-12
2.207031E+4	7.903323E-11	4.104936E-11	6.469191E-11	4.485798E-11	1.716681E-11	1.051029E-11	9.626028E-12	5.420139E-12
2.208008E+4	6.300881E-11	4.061593E-11	6.112721E-11	6.200383E-11	1.715164E-11	1.050100E-11	9.617520E-12	5.415347E-12
2.208984E+4	6.276940E-11	3.940419E-11	6.313744E-11	6.085138E-11	1.713649E-11	1.049172E-11	9.609023E-12	5.410560E-12
2.209961E+4	6.293221E-11	3.728023E-11	7.242729E-11	5.635625E-11	1.712136E-11	1.048246E-11	9.600537E-12	5.405780E-12
2.210937E+4	6.588383E-11	3.962383E-11	6.513491E-11	5.921002E-11	1.710625E-11	1.047320E-11	9.592062E-12	5.401007E-12
2.211914E+4	7.533717E-11	5.096130E-11	7.054104E-11	6.039542E-11	1.709116E-11	1.046396E-11	9.583598E-12	5.396240E-12
2.212891E+4	6.741528E-11	4.803026E-11	6.158607E-11	5.608800E-11	1.707610E-11	1.045473E-11	9.575146E-12	5.391479E-12
2.213867E+4	6.694991E-11	5.104577E-11	5.857632E-11	4.887528E-11	1.706105E-11	1.044552E-11	9.566705E-12	5.386724E-12
2.214844E+4	6.102214E-11	5.018772E-11	6.310001E-11	4.989976E-11	1.704602E-11	1.043631E-11	9.558275E-12	5.381976E-12
2.215820E+4	7.406306E-11	5.113157E-11	6.878068E-11	3.977949E-11	1.703101E-11	1.042712E-11	9.549856E-12	5.377233E-12
2.216797E+4	6.758136E-11	5.825582E-11	5.865112E-11	4.871299E-11	1.701602E-11	1.041794E-11	9.541448E-12	5.372498E-12
2.217773E+4	6.601166E-11	4.475224E-11	6.414430E-11	5.141386E-11	1.700105E-11	1.040877E-11	9.533051E-12	5.367768E-12
2.218750E+4	7.764912E-11	4.197267E-11	4.781911E-11	4.986112E-11	1.698610E-11	1.039962E-11	9.524666E-12	5.363045E-12
2.219727E+4	8.331275E-11	3.800323E-11	5.095184E-11	5.378137E-11	1.697117E-11	1.039047E-11	9.516291E-12	5.358327E-12
2.220703E+4	6.403356E-11	4.492741E-11	7.071089E-11	3.860069E-11	1.695626E-11	1.038134E-11	9.507928E-12	5.353617E-12
2.221680E+4	7.017722E-11	4.348649E-11	6.267822E-11	4.635868E-11	1.694137E-11	1.037222E-11	9.499575E-12	5.348912E-12
2.222656E+4	6.813608E-11	4.320089E-11	7.488396E-11	5.658986E-11	1.692650E-11	1.036311E-11	9.491234E-12	5.344213E-12
2.223633E+4	7.570661E-11	4.662067E-11	5.820339E-11	5.622425E-11	1.691165E-11	1.035402E-11	9.482903E-12	5.339521E-12
2.224609E+4	6.452235E-11	4.309405E-11	5.583791E-11	5.047917E-11	1.689681E-11	1.034493E-11	9.474584E-12	5.334835E-12
2.225586E+4	6.842352E-11	3.793745E-11	6.167935E-11	4.179071E-11	1.688200E-11	1.033586E-11	9.466275E-12	5.330155E-12
2.226562E+4	6.210246E-11	4.258496E-11	6.011291E-11	4.858425E-11	1.686721E-11	1.032680E-11	9.457977E-12	5.325481E-12
2.227539E+4	6.718145E-11	3.838490E-11	4.592909E-11	4.362728E-11	1.685244E-11	1.031775E-11	9.449690E-12	5.320814E-12
2.228516E+4	7.403562E-11	4.216455E-11	4.974619E-11	4.966216E-11	1.683768E-11	1.030872E-11	9.441415E-12	5.316152E-12
2.229492E+4	7.781344E-11	4.592132E-11	6.118206E-11	4.877814E-11	1.682295E-11	1.029969E-11	9.433149E-12	5.311497E-12
2.230469E+4	8.868570E-11	4.777312E-11	6.330178E-11	5.502174E-11	1.680823E-11	1.029068E-11	9.424895E-12	5.306847E-12
2.231445E+4	7.464451E-11	4.646336E-11	7.187603E-11	5.488582E-11	1.679354E-11	1.028168E-11	9.416652E-12	5.302204E-12
2.232422E+4	6.281947E-11	5.276634E-11	6.954153E-11	5.399327E-11	1.677886E-11	1.027269E-11	9.408419E-12	5.297567E-12
2.233398E+4	6.734797E-11	4.020297E-11	5.297186E-11	4.515998E-11	1.676420E-11	1.026371E-11	9.400198E-12	5.292936E-12
2.234375E+4	7.132349E-11	3.748815E-11	5.597886E-11	4.860780E-11	1.674956E-11	1.025475E-11	9.391987E-12	5.288311E-12
2.235352E+4	6.885855E-11	4.610976E-11	6.354700E-11	4.936054E-11	1.673494E-11	1.024580E-11	9.383786E-12	5.283692E-12
2.236328E+4	6.740970E-11	5.496947E-11	6.797649E-11	4.831054E-11	1.672034E-11	1.023685E-11	9.375597E-12	5.279079E-12
2.237305E+4	7.370864E-11	5.127246E-11	6.546359E-11	4.424879E-11	1.670576E-11	1.022792E-11	9.367418E-12	5.274473E-12
2.238281E+4	7.668685E-11	4.258699E-11	6.432435E-11	4.201152E-11	1.669120E-11	1.021901E-11	9.359250E-12	5.269872E-12
2.239258E+4	7.287301E-11	4.235974E-11	5.112152E-11	4.099221E-11	1.667666E-11	1.021010E-11	9.351093E-12	5.265277E-12
2.240234E+4	8.413760E-11	4.864541E-11	5.289371E-11	4.597216E-11	1.666213E-11	1.020120E-11	9.342946E-12	5.260688E-12
2.241211E+4	7.465782E-11	5.030288E-11	5.553835E-11	4.834404E-11	1.664763E-11	1.019232E-11	9.334810E-12	5.256106E-12
2.242187E+4	7.277058E-11	5.058582E-11	5.057859E-11	4.650268E-11	1.663314E-11	1.018345E-11	9.326684E-12	5.251529E-12
2.243164E+4	7.157102E-11	5.111255E-11	4.665960E-11	4.509163E-11	1.661867E-11	1.017459E-11	9.318569E-12	5.246958E-12
2.244141E+4	6.374586E-11	5.392478E-11	4.973656E-11	5.004603E-11	1.660423E-11	1.016574E-11	9.310465E-12	5.242393E-12
2.245117E+4	5.685738E-11	4.224818E-11	6.541176E-11	4.552141E-11	1.658980E-11	1.015690E-11	9.302371E-12	5.237834E-12
2.246094E+4	7.885638E-11	4.099928E-11	5.855879E-11	4.089718E-11	1.657539E-11	1.014808E-11	9.294288E-12	5.233281E-12
2.247070E+4	7.706193E-11	4.044840E-11	5.407532E-11	4.048011E-11	1.656099E-11	1.013926E-11	9.286215E-12	5.228734E-12
2.248047E+4	8.559919E-11	3.809905E-11	4.391589E-11	4.634177E-11	1.654662E-11	1.013046E-11	9.278153E-12	5.224193E-12
2.249023E+4	7.301892E-11	3.756807E-11	3.966346E-11	4.759862E-11	1.653227E-11	1.012167E-11	9.270101E-12	5.219658E-12
2.250000E+4	7.071617E-11	3.791244E-11	4.221052E-11	3.698389E-11	1.651793E-11	1.011289E-11	9.262060E-12	5.215129E-12
2.250977E+4	7.497081E-11	3.576458E-11	5.280368E-11	3.567899E-11	1.650361E-11	1.010412E-11	9.254029E-12	5.210605E-12
2.251953E+4	5.810438E-11	3.461770E-11	5.587540E-11	4.251375E-11	1.648931E-11	1.009536E-11	9.246009E-12	5.206088E-12
2.252930E+4	5.213627E-11	3.290358E-11	5.495231E-11	4.823691E-11	1.647503E-11	1.008662E-11	9.237999E-12	5.201576E-12
2.253906E+4	6.403094E-11	4.142287E-11	5.268768E-11	4.655142E-11	1.646077E-11	1.007788E-11	9.230000E-12	5.197071E-12
2.254883E+4	8.132082E-11	4.087920E-11	5.015884E-11	4.226024E-11	1.644653E-11	1.006916E-11	9.222011E-12	5.192571E-12
2.255859E+4	7.549161E-11	4.388385E-11	5.304385E-11	5.094863E-11	1.643230E-11	1.006045E-11	9.214032E-12	5.188077E-12
2.256836E+4	7.744268E-11	4.079307E-11	5.093118E-11	6.383574E-11	1.641810E-11	1.005175E-11	9.206064E-12	5.183588E-12
2.257812E+4	8.012480E-11	4.569717E-11	5.482272E-11	6.004032E-11	1.640391E-11	1.004306E-11	9.198106E-12	5.179106E-12
2.258789E+4	6.986385E-11	5.019656E-11	5.873620E-11	5.890664E-11	1.638974E-11	1.003438E-11	9.190158E-12	5.174629E-12
