 # Date of Experiment: 19/34/02013
 # Time of Experiment: 02:34:42
 # Laser Diode Temp (C): 0.00000
 # Laser Diode Operating Hours (h): 0.00000
 # Laser Diode Current (A): 0.00000
 # AOD ANDOR center x (pixels): 267.417
 # AOD ANDOR center y (pixels): 269.073
 # AOD ANDOR range x (pixels): 24.5833
 # AOD ANDOR range y (pixels): 24.2917
 # AOD CCD center x (pixels): 430.500
 # AOD CCD center y (pixels): 246.000
 # AOD CCD range x (pixels): 92.5833
 # AOD CCD range y (pixels): 113.000
 # PM ANDOR center x (pixels): 271.750
 # PM ANDOR center y (pixels): 274.417
 # PM ANDOR range x (pixels): 13.5000
 # PM ANDOR range y (pixels): 9.41667
 # PM CCD center x (pixels): 444.500
 # PM CCD center y (pixels): 275.167
 # PM CCD range x (pixels): 54.0000
 # PM CCD range y (pixels): 43.6667
 # ANDOR pixel size x (nm): 293.940
 # ANDOR pixel size y (nm): 288.530
 # CCD pixel size x (nm): 74.1000
 # CCD pixel size y (nm): 61.6000
 # AOD detector x offset (V): -0.139419
 # AOD detector y offset (V): 0.370289
 # AOD trap stiffness x (pN/nm): 0.0932360
 # AOD trap stiffness y (pN/nm): 0.0771160
 # AOD trap distance conversion x (V/Nm): 0.000625000
 # AOD trap distance conversion y (V/Nm): 0.000606000
 # PM detector x offset (V): -0.107602
 # PM detector y offset (V): 0.00565500
 # PM trap stiffness x (pN/nm): 0.116529
 # PM trap stiffness y (pN/nm): 0.0791500
 # PM trap distance conversion x (V/nm): 0.000854000
 # PM trap distance conversion y (V/nm): 0.000695000
 # AOD bead radius (um): 1.00000
 # PM bead radius  (um): 1.08000
 # Sample rate (Hz): 1000
 # Number of samples (int): 10
 # Delta time (s): 0.0100000

Message index (int)	Time sent (s)	Time received (s)	Experiment Phase (int)	Extension from Trap and PSD positions (nm)	Extension from image measurements (nm)	Force felt by AOD (pN)	Force felt by PM  (pN)	AOD to PM vector x (nm)	AOD to PM vector y (nm)	AODx (V)	AODy (V)	PMx (V)	PMy (V)	PMsensorx (V)	PMsensory (V)	PMxdiff (V)	PMydiff (V)	PMxsum (V)	AODxdiff (V)	AODydiff (V)	AODxsum (V)	StageX (mm)	StageY (mm)	StageZ (mm)	FBx (V)	FBy (V)	FBsum (V)	Pressure (a.u.)
129779400.000000	226638.910000	21223.475609	0.000000	107.649146	-2000.000000	43.200886	35.759722	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468300	9.891230	-0.156958	-0.302725	3.166402	-0.089376	0.704667	3.234378	-5.023620	0.148390	-0.131250	-0.051421	-0.235947	-0.769396	-0.056304
129779400.000000	226638.911000	21223.476504	0.000000	107.649146	-2000.000000	43.200886	35.759722	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468300	9.891230	-0.156958	-0.302725	3.166402	-0.089376	0.704667	3.234378	-5.023620	0.148390	-0.131250	-0.051421	-0.235947	-0.769396	-0.056304
129779400.000000	226638.912000	21223.477536	0.000000	107.649146	-2000.000000	43.200886	35.759722	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468300	9.891230	-0.156958	-0.302725	3.166402	-0.089376	0.704667	3.234378	-5.023620	0.148390	-0.131250	-0.051421	-0.235947	-0.769396	-0.056304
129779400.000000	226638.913000	21223.478678	0.000000	107.649146	-2000.000000	43.200886	35.759722	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468300	9.891230	-0.156958	-0.302725	3.166402	-0.089376	0.704667	3.234378	-5.023620	0.148390	-0.131250	-0.051421	-0.235947	-0.769396	-0.056304
129779400.000000	226638.914000	21223.481015	0.000000	103.641084	-2000.000000	42.723441	35.945038	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468172	9.891142	-0.158141	-0.304108	3.165395	-0.090175	0.701022	3.230031	-5.023620	0.148390	-0.131250	-0.049303	-0.235859	-0.769731	-0.055049
129779400.000000	226638.917000	21223.483011	0.000000	103.641084	-2000.000000	42.723441	35.945038	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468172	9.891142	-0.158141	-0.304108	3.165395	-0.090175	0.701022	3.230031	-5.023620	0.148390	-0.131250	-0.049303	-0.235859	-0.769731	-0.055049
129779400.000000	226638.920000	21223.486490	0.000000	103.641084	-2000.000000	42.723441	35.945038	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468172	9.891142	-0.158141	-0.304108	3.165395	-0.090175	0.701022	3.230031	-5.023620	0.148390	-0.131250	-0.049303	-0.235859	-0.769731	-0.055049
129779400.000000	226638.922000	21223.487244	0.000000	103.641084	-2000.000000	42.723441	35.945038	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468172	9.891142	-0.158141	-0.304108	3.165395	-0.090175	0.701022	3.230031	-5.023620	0.148390	-0.131250	-0.049303	-0.235859	-0.769731	-0.055049
129779400.000000	226638.923000	21223.488745	0.000000	103.641084	-2000.000000	42.723441	35.945038	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468172	9.891142	-0.158141	-0.304108	3.165395	-0.090175	0.701022	3.230031	-5.023620	0.148390	-0.131250	-0.049303	-0.235859	-0.769731	-0.055049
129779400.000000	226638.925000	21223.490931	0.000000	105.723209	-2000.000000	43.049916	35.776289	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468236	9.891190	-0.157461	-0.302757	3.167057	-0.089248	0.703436	3.231805	-5.023620	0.148390	-0.131250	-0.049303	-0.235420	-0.769052	-0.053874
129779400.000000	226638.926000	21223.491610	0.000000	105.723209	-2000.000000	43.049916	35.776289	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468236	9.891190	-0.157461	-0.302757	3.167057	-0.089248	0.703436	3.231805	-5.023620	0.148390	-0.131250	-0.049303	-0.235420	-0.769052	-0.053874
129779400.000000	226638.927000	21223.492215	0.000000	105.723209	-2000.000000	43.049916	35.776289	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468236	9.891190	-0.157461	-0.302757	3.167057	-0.089248	0.703436	3.231805	-5.023620	0.148390	-0.131250	-0.049303	-0.235420	-0.769052	-0.053874
129779400.000000	226638.928000	21223.492958	0.000000	105.723209	-2000.000000	43.049916	35.776289	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468236	9.891190	-0.157461	-0.302757	3.167057	-0.089248	0.703436	3.231805	-5.023620	0.148390	-0.131250	-0.049303	-0.235420	-0.769052	-0.053874
129779400.000000	226638.929000	21223.494000	0.000000	105.723209	-2000.000000	43.049916	35.776289	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468236	9.891190	-0.157461	-0.302757	3.167057	-0.089248	0.703436	3.231805	-5.023620	0.148390	-0.131250	-0.049303	-0.235420	-0.769052	-0.053874
129779400.000000	226638.930000	21223.495252	0.000000	105.723209	-2000.000000	43.049916	35.776289	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468236	9.891190	-0.157461	-0.302757	3.167057	-0.089248	0.703436	3.231805	-5.023620	0.148390	-0.131250	-0.049303	-0.235420	-0.769052	-0.053874
129779400.000000	226638.931000	21223.496790	0.000000	105.723209	-2000.000000	43.049916	35.776289	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468236	9.891190	-0.157461	-0.302757	3.167057	-0.089248	0.703436	3.231805	-5.023620	0.148390	-0.131250	-0.049303	-0.235420	-0.769052	-0.053874
129779400.000000	226638.933000	21223.498325	0.000000	105.723209	-2000.000000	43.049916	35.776289	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468236	9.891190	-0.157461	-0.302757	3.167057	-0.089248	0.703436	3.231805	-5.023620	0.148390	-0.131250	-0.049303	-0.235420	-0.769052	-0.053874
129779400.000000	226638.935000	21223.500583	0.000000	106.613161	-2000.000000	43.222330	35.669854	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468276	9.891006	-0.157765	-0.301734	3.167808	-0.089551	0.704874	3.233715	-5.023620	0.148390	-0.131250	-0.049023	-0.235188	-0.768660	-0.056344
129779400.000000	226638.937000	21223.502596	0.000000	106.613161	-2000.000000	43.222330	35.669854	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468276	9.891006	-0.157765	-0.301734	3.167808	-0.089551	0.704874	3.233715	-5.023620	0.148390	-0.131250	-0.049023	-0.235188	-0.768660	-0.056344
129779400.000000	226638.939000	21223.505282	0.000000	106.613161	-2000.000000	43.222330	35.669854	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468276	9.891006	-0.157765	-0.301734	3.167808	-0.089551	0.704874	3.233715	-5.023620	0.148390	-0.131250	-0.049023	-0.235188	-0.768660	-0.056344
129779400.000000	226638.941000	21223.507026	0.000000	106.613161	-2000.000000	43.222330	35.669854	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468276	9.891006	-0.157765	-0.301734	3.167808	-0.089551	0.704874	3.233715	-5.023620	0.148390	-0.131250	-0.049023	-0.235188	-0.768660	-0.056344
129779400.000000	226638.942000	21223.507678	0.000000	106.613161	-2000.000000	43.222330	35.669854	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468276	9.891006	-0.157765	-0.301734	3.167808	-0.089551	0.704874	3.233715	-5.023620	0.148390	-0.131250	-0.049023	-0.235188	-0.768660	-0.056344
129779400.000000	226638.943000	21223.509222	0.000000	106.767299	-2000.000000	43.102252	35.743964	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468212	9.891302	-0.159244	-0.302046	3.167401	-0.095074	0.704986	3.231342	-5.023620	0.148390	-0.131250	-0.050669	-0.235627	-0.768588	-0.054809
129779400.000000	226638.945000	21223.510688	0.000000	106.767299	-2000.000000	43.102252	35.743964	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468212	9.891302	-0.159244	-0.302046	3.167401	-0.095074	0.704986	3.231342	-5.023620	0.148390	-0.131250	-0.050669	-0.235627	-0.768588	-0.054809
129779400.000000	226638.946000	21223.511686	0.000000	106.767299	-2000.000000	43.102252	35.743964	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468212	9.891302	-0.159244	-0.302046	3.167401	-0.095074	0.704986	3.231342	-5.023620	0.148390	-0.131250	-0.050669	-0.235627	-0.768588	-0.054809
129779400.000000	226638.947000	21223.512796	0.000000	106.767299	-2000.000000	43.102252	35.743964	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468212	9.891302	-0.159244	-0.302046	3.167401	-0.095074	0.704986	3.231342	-5.023620	0.148390	-0.131250	-0.050669	-0.235627	-0.768588	-0.054809
129779400.000000	226638.949000	21223.514421	0.000000	106.767299	-2000.000000	43.102252	35.743964	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468212	9.891302	-0.159244	-0.302046	3.167401	-0.095074	0.704986	3.231342	-5.023620	0.148390	-0.131250	-0.050669	-0.235627	-0.768588	-0.054809
129779400.000000	226638.950000	21223.515523	0.000000	106.767299	-2000.000000	43.102252	35.743964	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468212	9.891302	-0.159244	-0.302046	3.167401	-0.095074	0.704986	3.231342	-5.023620	0.148390	-0.131250	-0.050669	-0.235627	-0.768588	-0.054809
129779400.000000	226638.951000	21223.516712	0.000000	106.767299	-2000.000000	43.102252	35.743964	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468212	9.891302	-0.159244	-0.302046	3.167401	-0.095074	0.704986	3.231342	-5.023620	0.148390	-0.131250	-0.050669	-0.235627	-0.768588	-0.054809
129779400.000000	226638.952000	21223.517426	0.000000	106.767299	-2000.000000	43.102252	35.743964	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468212	9.891302	-0.159244	-0.302046	3.167401	-0.095074	0.704986	3.231342	-5.023620	0.148390	-0.131250	-0.050669	-0.235627	-0.768588	-0.054809
129779400.000000	226638.954000	21223.519991	0.000000	109.665924	-2000.000000	43.312413	35.785728	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468180	9.891126	-0.157342	-0.302869	3.166529	-0.090782	0.705841	3.234410	-5.023620	0.148390	-0.131250	-0.048967	-0.234980	-0.769523	-0.053738
129779400.000000	226638.955000	21223.520466	0.000000	109.665924	-2000.000000	43.312413	35.785728	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468180	9.891126	-0.157342	-0.302869	3.166529	-0.090782	0.705841	3.234410	-5.023620	0.148390	-0.131250	-0.048967	-0.234980	-0.769523	-0.053738
129779400.000000	226638.956000	21223.521470	0.000000	109.665924	-2000.000000	43.312413	35.785728	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468180	9.891126	-0.157342	-0.302869	3.166529	-0.090782	0.705841	3.234410	-5.023620	0.148390	-0.131250	-0.048967	-0.234980	-0.769523	-0.053738
129779400.000000	226638.957000	21223.522493	0.000000	109.665924	-2000.000000	43.312413	35.785728	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468180	9.891126	-0.157342	-0.302869	3.166529	-0.090782	0.705841	3.234410	-5.023620	0.148390	-0.131250	-0.048967	-0.234980	-0.769523	-0.053738
129779400.000000	226638.958000	21223.523677	0.000000	109.665924	-2000.000000	43.312413	35.785728	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468180	9.891126	-0.157342	-0.302869	3.166529	-0.090782	0.705841	3.234410	-5.023620	0.148390	-0.131250	-0.048967	-0.234980	-0.769523	-0.053738
129779400.000000	226638.960000	21223.525506	0.000000	109.665924	-2000.000000	43.312413	35.785728	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468180	9.891126	-0.157342	-0.302869	3.166529	-0.090782	0.705841	3.234410	-5.023620	0.148390	-0.131250	-0.048967	-0.234980	-0.769523	-0.053738
129779400.000000	226638.961000	21223.527842	0.000000	109.665924	-2000.000000	43.312413	35.785728	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468180	9.891126	-0.157342	-0.302869	3.166529	-0.090782	0.705841	3.234410	-5.023620	0.148390	-0.131250	-0.048967	-0.234980	-0.769523	-0.053738
129779400.000000	226638.963000	21223.528960	0.000000	109.665924	-2000.000000	43.312413	35.785728	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468180	9.891126	-0.157342	-0.302869	3.166529	-0.090782	0.705841	3.234410	-5.023620	0.148390	-0.131250	-0.048967	-0.234980	-0.769523	-0.053738
129779400.000000	226638.966000	21223.531459	0.000000	110.608536	-2000.000000	43.448940	35.714959	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468372	9.891102	-0.156678	-0.302389	3.167161	-0.090295	0.706832	3.233979	-5.023620	0.148390	-0.131250	-0.050438	-0.235731	-0.768788	-0.055720
129779400.000000	226638.967000	21223.532229	0.000000	110.608536	-2000.000000	43.448940	35.714959	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468372	9.891102	-0.156678	-0.302389	3.167161	-0.090295	0.706832	3.233979	-5.023620	0.148390	-0.131250	-0.050438	-0.235731	-0.768788	-0.055720
129779400.000000	226638.968000	21223.533187	0.000000	110.608536	-2000.000000	43.448940	35.714959	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468372	9.891102	-0.156678	-0.302389	3.167161	-0.090295	0.706832	3.233979	-5.023620	0.148390	-0.131250	-0.050438	-0.235731	-0.768788	-0.055720
129779500.000000	226638.969000	21223.534201	0.000000	110.608536	-2000.000000	43.448940	35.714959	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468372	9.891102	-0.156678	-0.302389	3.167161	-0.090295	0.706832	3.233979	-5.023620	0.148390	-0.131250	-0.050438	-0.235731	-0.768788	-0.055720
129779500.000000	226638.970000	21223.535187	0.000000	110.608536	-2000.000000	43.448940	35.714959	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468372	9.891102	-0.156678	-0.302389	3.167161	-0.090295	0.706832	3.233979	-5.023620	0.148390	-0.131250	-0.050438	-0.235731	-0.768788	-0.055720
129779500.000000	226638.971000	21223.536437	0.000000	110.608536	-2000.000000	43.448940	35.714959	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468372	9.891102	-0.156678	-0.302389	3.167161	-0.090295	0.706832	3.233979	-5.023620	0.148390	-0.131250	-0.050438	-0.235731	-0.768788	-0.055720
129779500.000000	226638.972000	21223.537060	0.000000	110.608536	-2000.000000	43.448940	35.714959	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468372	9.891102	-0.156678	-0.302389	3.167161	-0.090295	0.706832	3.233979	-5.023620	0.148390	-0.131250	-0.050438	-0.235731	-0.768788	-0.055720
129779500.000000	226638.973000	21223.538017	0.000000	110.608536	-2000.000000	43.448940	35.714959	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468372	9.891102	-0.156678	-0.302389	3.167161	-0.090295	0.706832	3.233979	-5.023620	0.148390	-0.131250	-0.050438	-0.235731	-0.768788	-0.055720
129779500.000000	226638.974000	21223.539036	0.000000	110.608536	-2000.000000	43.448940	35.714959	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468372	9.891102	-0.156678	-0.302389	3.167161	-0.090295	0.706832	3.233979	-5.023620	0.148390	-0.131250	-0.050438	-0.235731	-0.768788	-0.055720
129779500.000000	226638.975000	21223.540758	0.000000	112.609178	-2000.000000	43.523597	35.803685	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468340	9.891142	-0.157206	-0.303061	3.169167	-0.090359	0.707440	3.235633	-5.023620	0.148390	-0.131250	-0.050342	-0.235612	-0.768796	-0.054769
129779500.000000	226638.977000	21223.542273	0.000000	112.609178	-2000.000000	43.523597	35.803685	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468340	9.891142	-0.157206	-0.303061	3.169167	-0.090359	0.707440	3.235633	-5.023620	0.148390	-0.131250	-0.050342	-0.235612	-0.768796	-0.054769
129779500.000000	226638.979000	21223.544266	0.000000	112.609178	-2000.000000	43.523597	35.803685	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468340	9.891142	-0.157206	-0.303061	3.169167	-0.090359	0.707440	3.235633	-5.023620	0.148390	-0.131250	-0.050342	-0.235612	-0.768796	-0.054769
129779500.000000	226638.980000	21223.546034	0.000000	112.609178	-2000.000000	43.523597	35.803685	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468340	9.891142	-0.157206	-0.303061	3.169167	-0.090359	0.707440	3.235633	-5.023620	0.148390	-0.131250	-0.050342	-0.235612	-0.768796	-0.054769
129779500.000000	226638.982000	21223.547989	0.000000	112.609178	-2000.000000	43.523597	35.803685	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468340	9.891142	-0.157206	-0.303061	3.169167	-0.090359	0.707440	3.235633	-5.023620	0.148390	-0.131250	-0.050342	-0.235612	-0.768796	-0.054769
129779500.000000	226638.983000	21223.549531	0.000000	112.609178	-2000.000000	43.523597	35.803685	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468340	9.891142	-0.157206	-0.303061	3.169167	-0.090359	0.707440	3.235633	-5.023620	0.148390	-0.131250	-0.050342	-0.235612	-0.768796	-0.054769
129779500.000000	226638.985000	21223.551281	0.000000	108.822414	-2000.000000	43.428886	35.595464	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468276	9.891166	-0.155775	-0.301526	3.168032	-0.089352	0.706481	3.233883	-5.023620	0.148390	-0.131250	-0.050550	-0.235620	-0.769260	-0.053227
129779500.000000	226638.986000	21223.552180	0.000000	108.822414	-2000.000000	43.428886	35.595464	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468276	9.891166	-0.155775	-0.301526	3.168032	-0.089352	0.706481	3.233883	-5.023620	0.148390	-0.131250	-0.050550	-0.235620	-0.769260	-0.053227
129779500.000000	226638.988000	21223.553656	0.000000	108.822414	-2000.000000	43.428886	35.595464	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468276	9.891166	-0.155775	-0.301526	3.168032	-0.089352	0.706481	3.233883	-5.023620	0.148390	-0.131250	-0.050550	-0.235620	-0.769260	-0.053227
129779500.000000	226638.989000	21223.554708	0.000000	108.822414	-2000.000000	43.428886	35.595464	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468276	9.891166	-0.155775	-0.301526	3.168032	-0.089352	0.706481	3.233883	-5.023620	0.148390	-0.131250	-0.050550	-0.235620	-0.769260	-0.053227
129779500.000000	226638.990000	21223.555918	0.000000	108.822414	-2000.000000	43.428886	35.595464	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468276	9.891166	-0.155775	-0.301526	3.168032	-0.089352	0.706481	3.233883	-5.023620	0.148390	-0.131250	-0.050550	-0.235620	-0.769260	-0.053227
129779500.000000	226638.992000	21223.557656	0.000000	108.822414	-2000.000000	43.428886	35.595464	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468276	9.891166	-0.155775	-0.301526	3.168032	-0.089352	0.706481	3.233883	-5.023620	0.148390	-0.131250	-0.050550	-0.235620	-0.769260	-0.053227
129779500.000000	226638.993000	21223.558637	0.000000	108.822414	-2000.000000	43.428886	35.595464	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468276	9.891166	-0.155775	-0.301526	3.168032	-0.089352	0.706481	3.233883	-5.023620	0.148390	-0.131250	-0.050550	-0.235620	-0.769260	-0.053227
129779500.000000	226638.994000	21223.559710	0.000000	105.001686	-2000.000000	42.950211	35.790856	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.467996	9.891134	-0.157917	-0.302781	3.167704	-0.091557	0.703108	3.233268	-5.023620	0.148390	-0.131250	-0.050286	-0.235180	-0.769284	-0.055361
129779500.000000	226638.995000	21223.560736	0.000000	105.001686	-2000.000000	42.950211	35.790856	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.467996	9.891134	-0.157917	-0.302781	3.167704	-0.091557	0.703108	3.233268	-5.023620	0.148390	-0.131250	-0.050286	-0.235180	-0.769284	-0.055361
129779500.000000	226638.996000	21223.561427	0.000000	105.001686	-2000.000000	42.950211	35.790856	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.467996	9.891134	-0.157917	-0.302781	3.167704	-0.091557	0.703108	3.233268	-5.023620	0.148390	-0.131250	-0.050286	-0.235180	-0.769284	-0.055361
129779500.000000	226638.997000	21223.562676	0.000000	105.001686	-2000.000000	42.950211	35.790856	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.467996	9.891134	-0.157917	-0.302781	3.167704	-0.091557	0.703108	3.233268	-5.023620	0.148390	-0.131250	-0.050286	-0.235180	-0.769284	-0.055361
129779500.000000	226638.999000	21223.564925	0.000000	105.001686	-2000.000000	42.950211	35.790856	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.467996	9.891134	-0.157917	-0.302781	3.167704	-0.091557	0.703108	3.233268	-5.023620	0.148390	-0.131250	-0.050286	-0.235180	-0.769284	-0.055361
129779500.000000	226639.001000	21223.566474	0.000000	105.001686	-2000.000000	42.950211	35.790856	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.467996	9.891134	-0.157917	-0.302781	3.167704	-0.091557	0.703108	3.233268	-5.023620	0.148390	-0.131250	-0.050286	-0.235180	-0.769284	-0.055361
129779500.000000	226639.002000	21223.567425	0.000000	105.001686	-2000.000000	42.950211	35.790856	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.467996	9.891134	-0.157917	-0.302781	3.167704	-0.091557	0.703108	3.233268	-5.023620	0.148390	-0.131250	-0.050286	-0.235180	-0.769284	-0.055361
129779500.000000	226639.003000	21223.568407	0.000000	105.001686	-2000.000000	42.950211	35.790856	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.467996	9.891134	-0.157917	-0.302781	3.167704	-0.091557	0.703108	3.233268	-5.023620	0.148390	-0.131250	-0.050286	-0.235180	-0.769284	-0.055361
129779500.000000	226639.005000	21223.571032	0.000000	105.720015	-2000.000000	43.136641	35.632111	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468244	9.891166	-0.155879	-0.301830	3.168903	-0.090638	0.704411	3.236384	-5.023620	0.148390	-0.131250	-0.050662	-0.235971	-0.768996	-0.055313
129779500.000000	226639.007000	21223.572499	0.000000	105.720015	-2000.000000	43.136641	35.632111	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468244	9.891166	-0.155879	-0.301830	3.168903	-0.090638	0.704411	3.236384	-5.023620	0.148390	-0.131250	-0.050662	-0.235971	-0.768996	-0.055313
129779500.000000	226639.009000	21223.574414	0.000000	105.720015	-2000.000000	43.136641	35.632111	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468244	9.891166	-0.155879	-0.301830	3.168903	-0.090638	0.704411	3.236384	-5.023620	0.148390	-0.131250	-0.050662	-0.235971	-0.768996	-0.055313
129779500.000000	226639.010000	21223.575567	0.000000	105.720015	-2000.000000	43.136641	35.632111	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468244	9.891166	-0.155879	-0.301830	3.168903	-0.090638	0.704411	3.236384	-5.023620	0.148390	-0.131250	-0.050662	-0.235971	-0.768996	-0.055313
129779500.000000	226639.017000	21223.583329	0.000000	109.809763	-2000.000000	43.236593	35.862437	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468084	9.891294	-0.155248	-0.304028	3.168272	-0.089192	0.704914	3.229671	-5.023620	0.148390	-0.131250	-0.049551	-0.234509	-0.769388	-0.053339
129779500.000000	226639.019000	21223.586006	0.000000	109.809763	-2000.000000	43.236593	35.862437	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468084	9.891294	-0.155248	-0.304028	3.168272	-0.089192	0.704914	3.229671	-5.023620	0.148390	-0.131250	-0.049551	-0.234509	-0.769388	-0.053339
129779500.000000	226639.021000	21223.586602	0.000000	109.809763	-2000.000000	43.236593	35.862437	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468084	9.891294	-0.155248	-0.304028	3.168272	-0.089192	0.704914	3.229671	-5.023620	0.148390	-0.131250	-0.049551	-0.234509	-0.769388	-0.053339
129779500.000000	226639.022000	21223.587921	0.000000	109.809763	-2000.000000	43.236593	35.862437	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468084	9.891294	-0.155248	-0.304028	3.168272	-0.089192	0.704914	3.229671	-5.023620	0.148390	-0.131250	-0.049551	-0.234509	-0.769388	-0.053339
129779500.000000	226639.024000	21223.589941	0.000000	110.849323	-2000.000000	43.353378	35.843600	6.805075	1107.187221	-0.008780	-0.287379	-0.272613	-1.000000	3.468204	9.891222	-0.156638	-0.303548	3.168328	-0.089559	0.705921	3.232644	-5.023620	0.148390	-0.131250	-0.049862	-0.236594	-0.769539	-0.054090
