trackRefNum	xDistanceInPx	yDistanceInPx	totDistanceInPx	xDistanceInNm	yDistanceInNm	totDistanceInNm
261548016.00	-0.46	-40.80	40.80	-34.07	-2520.92	2521.15
261548112.00	-0.40	-41.47	41.47	-29.73	-2562.16	2562.33
261548208.00	-0.57	-41.17	41.17	-42.49	-2543.86	2544.21
261548320.00	-0.64	-41.26	41.26	-47.12	-2549.34	2549.77
261548432.00	-0.73	-40.61	40.62	-54.36	-2509.21	2509.80
261548512.00	-0.63	-40.82	40.83	-46.38	-2522.31	2522.73
261548608.00	-0.64	-40.95	40.95	-47.63	-2530.16	2530.61
261548608.00	-0.46	-41.21	41.21	-34.17	-2546.50	2546.73
261548720.00	-0.87	-40.77	40.78	-64.65	-2518.97	2519.80
261548816.00	-0.66	-41.10	41.10	-48.90	-2539.55	2540.02
261548912.00	-0.70	-41.01	41.01	-51.73	-2533.93	2534.45
261549008.00	-0.62	-41.55	41.55	-45.68	-2567.07	2567.48
261549120.00	-0.63	-41.16	41.16	-46.70	-2543.26	2543.69
261549216.00	-0.81	-40.67	40.68	-60.13	-2513.19	2513.91
261549312.00	-0.56	-40.97	40.97	-41.28	-2531.52	2531.86
261549408.00	-1.04	-40.56	40.57	-76.94	-2506.01	2507.19
261549520.00	-0.60	-40.64	40.65	-44.64	-2511.42	2511.82
261549616.00	-0.42	-40.69	40.69	-30.80	-2514.33	2514.52
261549712.00	-0.62	-40.74	40.74	-46.15	-2517.19	2517.61
261549824.00	-0.61	-40.95	40.96	-45.44	-2530.48	2530.89
261549824.00	-0.51	-40.76	40.77	-37.81	-2518.76	2519.05
261549920.00	-0.68	-40.38	40.39	-50.58	-2495.10	2495.61
261550112.00	-0.52	-40.30	40.30	-38.66	-2490.02	2490.32
261550112.00	-0.55	-40.50	40.50	-40.37	-2502.50	2502.83
261550208.00	-0.54	-40.36	40.36	-40.22	-2493.77	2494.10
261550320.00	-0.91	-40.60	40.61	-67.12	-2508.82	2509.72
261550416.00	-0.64	-40.66	40.67	-47.05	-2512.39	2512.83
261550512.00	-0.53	-40.44	40.44	-39.60	-2498.66	2498.97
261550624.00	-0.45	-40.58	40.58	-33.52	-2507.18	2507.40
261550624.00	-0.62	-40.61	40.61	-45.74	-2509.16	2509.57
261550720.00	-0.74	-40.43	40.43	-54.60	-2498.00	2498.59
261550816.00	-0.53	-39.76	39.76	-39.07	-2456.57	2456.88
261550912.00	-0.54	-40.22	40.22	-40.35	-2485.18	2485.51
261551008.00	-0.45	-40.38	40.38	-33.44	-2495.07	2495.29
261551008.00	-0.46	-40.58	40.58	-34.29	-2507.54	2507.78
261551120.00	-0.74	-40.78	40.79	-55.01	-2520.07	2520.67
261551216.00	-0.34	-40.53	40.53	-25.25	-2504.52	2504.65
261551328.00	-0.63	-40.74	40.75	-46.47	-2517.45	2517.88
261551424.00	-0.59	-40.73	40.74	-43.66	-2516.95	2517.33
261551520.00	-0.59	-40.50	40.51	-43.46	-2502.66	2503.04
261551616.00	-0.55	-40.48	40.48	-40.97	-2501.13	2501.47
261551712.00	-0.78	-40.64	40.64	-57.71	-2510.94	2511.60
261551824.00	-0.51	-40.40	40.40	-37.95	-2496.31	2496.60
261551920.00	-0.33	-40.39	40.39	-24.78	-2495.80	2495.92
261552016.00	-0.43	-40.25	40.25	-31.50	-2487.09	2487.29
261552016.00	-0.60	-40.03	40.04	-44.32	-2473.73	2474.13
261552112.00	-0.55	-40.28	40.29	-40.65	-2489.19	2489.53
261552224.00	-0.61	-40.44	40.44	-45.36	-2498.81	2499.22
261552416.00	-0.42	-40.22	40.23	-30.85	-2485.42	2485.61
261552416.00	-0.63	-40.54	40.54	-46.65	-2504.77	2505.20
261552512.00	-0.70	-40.83	40.84	-51.94	-2523.02	2523.55
261552624.00	-0.57	-40.67	40.67	-41.90	-2512.78	2513.13
261552720.00	-0.74	-40.57	40.58	-54.89	-2506.99	2507.59
261552816.00	-0.51	-40.43	40.43	-37.51	-2497.98	2498.26
261552816.00	-0.45	-40.56	40.56	-33.33	-2506.28	2506.50
261552912.00	-0.50	-40.68	40.68	-36.68	-2513.55	2513.82
261553120.00	-0.61	-40.63	40.64	-45.36	-2510.79	2511.20
261553120.00	-0.65	-40.35	40.35	-48.45	-2492.98	2493.45
261553216.00	-0.70	-40.28	40.29	-52.22	-2489.13	2489.68
261553312.00	-0.50	-40.28	40.28	-37.13	-2488.81	2489.09
261553408.00	-0.42	-40.15	40.15	-30.86	-2480.97	2481.16
261553520.00	-0.57	-40.82	40.82	-42.11	-2522.25	2522.60
261553616.00	-0.61	-40.82	40.82	-45.09	-2522.00	2522.40
261553616.00	-0.64	-40.62	40.62	-47.64	-2509.85	2510.30
261553712.00	-0.77	-40.60	40.60	-56.94	-2508.44	2509.08
261553808.00	-0.71	-40.55	40.56	-52.29	-2505.75	2506.29
261553920.00	-0.58	-40.90	40.90	-42.95	-2527.03	2527.40
261554016.00	-0.58	-40.68	40.68	-42.69	-2513.56	2513.92
261554112.00	-0.47	-40.58	40.59	-34.77	-2507.74	2507.98
261554208.00	-0.46	-40.54	40.55	-34.22	-2505.14	2505.37
261554320.00	-0.63	-40.43	40.43	-46.97	-2497.91	2498.36
261554320.00	-0.49	-40.24	40.24	-36.50	-2486.35	2486.62
261554512.00	-0.71	-40.73	40.73	-52.50	-2516.40	2516.95
261554512.00	-0.56	-40.57	40.57	-41.71	-2506.74	2507.09
261554608.00	-0.35	-40.27	40.27	-25.82	-2488.33	2488.47
261554720.00	-0.44	-40.19	40.19	-32.89	-2483.41	2483.62
261554928.00	-0.41	-40.60	40.60	-30.35	-2508.43	2508.62
261555008.00	-0.65	-40.07	40.08	-47.87	-2475.94	2476.40
261555008.00	-0.77	-40.67	40.67	-57.25	-2512.71	2513.36
261555120.00	-0.68	-40.70	40.70	-50.40	-2514.60	2515.11
261555216.00	-0.69	-40.42	40.42	-50.99	-2497.48	2498.00
261555312.00	-0.56	-40.43	40.43	-41.70	-2497.92	2498.27
261555440.00	-0.57	-40.55	40.56	-42.58	-2505.82	2506.19
261555520.00	-0.63	-40.16	40.17	-46.30	-2481.57	2482.00
261555616.00	-0.48	-40.47	40.47	-35.84	-2500.77	2501.03
261555712.00	-0.67	-40.19	40.19	-49.53	-2483.20	2483.69
261555808.00	-0.47	-40.29	40.30	-34.52	-2489.70	2489.94
261555920.00	-0.69	-40.28	40.29	-50.97	-2488.87	2489.39
261556016.00	-0.60	-40.65	40.66	-44.68	-2512.05	2512.45
261556016.00	-0.33	-40.21	40.22	-24.72	-2484.85	2484.98
261556224.00	-0.50	-40.63	40.64	-36.76	-2510.78	2511.04
261556224.00	-0.57	-40.42	40.42	-42.08	-2497.49	2497.84
261556320.00	-0.67	-40.62	40.63	-49.31	-2510.09	2510.58
261556416.00	-0.37	-39.88	39.88	-27.04	-2464.26	2464.40
261556512.00	-0.53	-40.23	40.24	-39.31	-2485.99	2486.30
261556608.00	-0.69	-40.61	40.62	-51.02	-2509.52	2510.04
261556720.00	-0.61	-40.64	40.65	-45.05	-2511.43	2511.83
261556816.00	-0.48	-40.07	40.07	-35.80	-2475.63	2475.89
261556912.00	-0.63	-40.65	40.65	-46.43	-2511.65	2512.08
261557008.00	-0.56	-40.62	40.62	-41.42	-2509.87	2510.21
261557120.00	-0.62	-40.14	40.15	-45.91	-2480.43	2480.85
261557216.00	-0.50	-40.28	40.28	-36.98	-2488.65	2488.92
261557312.00	-0.20	-40.57	40.57	-14.56	-2506.57	2506.61
261557408.00	-0.41	-40.35	40.36	-30.16	-2493.44	2493.63
261557520.00	-0.49	-40.59	40.59	-35.99	-2507.87	2508.13
261557616.00	-0.64	-40.15	40.15	-47.14	-2480.67	2481.12
261557712.00	-0.67	-40.63	40.64	-49.70	-2510.55	2511.04
261557712.00	-0.33	-40.37	40.37	-24.51	-2494.45	2494.57
261557920.00	-0.62	-40.59	40.60	-46.28	-2508.35	2508.78
261557920.00	-0.39	-40.35	40.35	-28.64	-2493.21	2493.38
261558016.00	-0.78	-40.33	40.34	-58.14	-2491.95	2492.63
261558112.00	-0.55	-40.18	40.18	-40.96	-2482.76	2483.10
261558208.00	-0.69	-40.50	40.51	-51.45	-2502.68	2503.21
261558320.00	-0.57	-40.92	40.92	-42.36	-2528.32	2528.68
261558416.00	-0.34	-40.32	40.32	-24.95	-2491.10	2491.23
261558512.00	-0.55	-40.54	40.54	-41.10	-2504.78	2505.11
261558624.00	-0.67	-39.70	39.70	-49.98	-2453.01	2453.52
261558624.00	-0.60	-40.24	40.24	-44.49	-2486.14	2486.54
261558720.00	-0.60	-40.38	40.38	-44.09	-2494.81	2495.20
261558816.00	-0.44	-40.11	40.12	-32.38	-2478.63	2478.84
261558928.00	-0.34	-40.03	40.03	-24.84	-2473.45	2473.57
261559024.00	-0.59	-39.91	39.91	-43.58	-2465.91	2466.29
261559120.00	-0.69	-40.28	40.28	-51.37	-2488.81	2489.34
261559216.00	-0.51	-40.38	40.38	-37.71	-2495.01	2495.29
261559312.00	-0.57	-39.99	40.00	-42.31	-2471.08	2471.45
261559424.00	-0.40	-39.96	39.96	-29.93	-2468.94	2469.12
261559520.00	-0.63	-40.33	40.33	-46.43	-2491.88	2492.32
261559616.00	-0.72	-40.34	40.35	-53.01	-2492.73	2493.29
261559616.00	-0.78	-40.56	40.57	-57.91	-2506.27	2506.94
261559728.00	-0.67	-40.70	40.70	-49.71	-2514.68	2515.17
261559824.00	-0.62	-40.25	40.25	-45.90	-2486.93	2487.35
261559920.00	-0.64	-41.01	41.01	-47.05	-2533.95	2534.39
261560016.00	-0.83	-40.61	40.62	-61.30	-2509.32	2510.07
261560112.00	-0.57	-40.45	40.46	-42.03	-2499.63	2499.99
261560224.00	-0.90	-40.74	40.75	-66.52	-2517.24	2518.12
261560336.00	-0.49	-40.61	40.61	-36.42	-2509.14	2509.41
261560416.00	-0.64	-40.21	40.21	-47.45	-2484.32	2484.78
261560512.00	-0.46	-40.83	40.83	-33.96	-2522.99	2523.22
261560608.00	-0.72	-40.33	40.33	-53.49	-2491.70	2492.27
261560720.00	-0.70	-40.52	40.52	-51.49	-2503.59	2504.12
261560816.00	-0.62	-40.78	40.78	-45.56	-2519.63	2520.04
261560912.00	-0.41	-40.40	40.40	-30.49	-2496.03	2496.22
261560912.00	-0.66	-40.16	40.17	-48.99	-2481.54	2482.02
261561024.00	-0.56	-40.34	40.34	-41.17	-2492.58	2492.92
261561120.00	-0.63	-40.60	40.60	-46.33	-2508.67	2509.10
261561216.00	-0.63	-40.36	40.37	-46.63	-2493.98	2494.42
261561312.00	-0.63	-40.78	40.79	-46.38	-2520.10	2520.52
261561408.00	-0.64	-40.26	40.27	-47.31	-2487.66	2488.11
261561408.00	-0.60	-40.53	40.53	-44.42	-2504.21	2504.61
261561520.00	-0.53	-40.62	40.63	-39.17	-2510.15	2510.45
261561632.00	-0.72	-40.43	40.44	-53.37	-2498.34	2498.91
261561712.00	-0.53	-40.48	40.48	-39.50	-2501.22	2501.54
261561824.00	-0.62	-40.49	40.49	-45.83	-2501.86	2502.28
261561920.00	-0.71	-40.13	40.13	-52.27	-2479.45	2480.00
261562016.00	-0.54	-40.35	40.36	-39.84	-2493.32	2493.64
261562112.00	-0.43	-40.38	40.38	-32.12	-2494.94	2495.15
261562208.00	-0.59	-40.58	40.58	-43.68	-2507.20	2507.58
261562208.00	-0.51	-40.69	40.69	-37.66	-2514.19	2514.47
261562320.00	-0.68	-40.19	40.19	-50.24	-2483.03	2483.54
261562448.00	-0.71	-40.70	40.71	-52.52	-2514.99	2515.54
261562512.00	-0.82	-40.42	40.43	-60.43	-2497.72	2498.45
261562624.00	-0.68	-40.27	40.27	-50.06	-2488.06	2488.56
261562720.00	-0.58	-40.03	40.03	-43.08	-2473.28	2473.65
261562912.00	-0.57	-40.02	40.02	-42.47	-2472.89	2473.25
261562912.00	-0.59	-40.70	40.70	-43.86	-2514.79	2515.17
261563008.00	-0.32	-40.16	40.16	-23.92	-2481.34	2481.45
261563120.00	-0.42	-40.35	40.35	-30.77	-2493.23	2493.42
261563216.00	-0.67	-40.35	40.35	-49.57	-2493.18	2493.68
261563312.00	-0.60	-40.33	40.34	-44.75	-2492.03	2492.43
261563424.00	-0.53	-40.22	40.22	-39.12	-2485.13	2485.44
261563520.00	-0.53	-40.82	40.82	-39.52	-2522.14	2522.45
261563616.00	-0.49	-40.13	40.13	-36.29	-2479.61	2479.88
261563616.00	-0.43	-39.88	39.88	-32.15	-2464.05	2464.26
261563712.00	-0.76	-40.45	40.45	-56.18	-2499.10	2499.73
261563808.00	-0.74	-40.79	40.79	-55.12	-2520.16	2520.76
261563920.00	-0.49	-40.04	40.04	-36.54	-2474.17	2474.44
261564016.00	-0.59	-40.37	40.38	-43.67	-2494.59	2494.97
261564016.00	-0.61	-40.40	40.41	-45.15	-2496.59	2497.00
261564112.00	-0.57	-40.07	40.07	-42.59	-2475.73	2476.10
261564320.00	-0.63	-40.15	40.16	-46.52	-2481.12	2481.55
261564320.00	-0.33	-40.26	40.26	-24.51	-2487.43	2487.55
261564416.00	-0.56	-41.01	41.01	-41.39	-2533.90	2534.24
261564512.00	-0.47	-40.23	40.24	-34.80	-2486.10	2486.34
261564608.00	-0.58	-40.73	40.74	-42.63	-2516.93	2517.29
261564816.00	-0.58	-40.30	40.31	-43.06	-2490.29	2490.66
261564816.00	-0.37	-40.44	40.44	-27.40	-2498.96	2499.11
261564928.00	-0.45	-40.18	40.18	-33.47	-2482.61	2482.84
261565024.00	-0.43	-40.15	40.15	-32.05	-2480.80	2481.01
261565120.00	-0.56	-40.44	40.45	-41.73	-2498.92	2499.27
261565216.00	-0.74	-40.16	40.16	-54.83	-2481.24	2481.84
261565312.00	-0.74	-40.67	40.68	-55.01	-2512.98	2513.58
261565408.00	-0.65	-40.34	40.35	-48.38	-2492.85	2493.32
261565552.00	-0.57	-40.23	40.24	-42.13	-2485.93	2486.28
261565616.00	-0.36	-39.97	39.97	-26.56	-2469.51	2469.65
261565712.00	-0.40	-40.24	40.24	-29.35	-2486.35	2486.52
261565824.00	-0.55	-40.14	40.15	-40.71	-2480.33	2480.67
261565920.00	-0.73	-40.16	40.17	-53.79	-2481.46	2482.04
261566016.00	-0.60	-40.58	40.59	-44.60	-2507.73	2508.13
261566112.00	0.46	39.60	39.60	34.29	2447.02	2447.26
261566320.00	-0.48	-39.96	39.97	-35.82	-2469.31	2469.57
261566416.00	-0.83	-40.69	40.69	-61.64	-2513.95	2514.71
261566416.00	-0.72	-40.30	40.30	-53.60	-2489.99	2490.56
261566512.00	-0.57	-40.39	40.40	-42.38	-2495.92	2496.28
261566624.00	-0.64	-40.29	40.29	-47.35	-2489.34	2489.79
261566720.00	-0.41	-40.05	40.05	-30.16	-2474.41	2474.59
261566816.00	-0.40	-40.17	40.17	-29.62	-2482.13	2482.30
261566928.00	-0.55	-40.69	40.69	-40.69	-2514.19	2514.52
261567008.00	-0.55	-40.86	40.86	-40.87	-2524.45	2524.78
261567120.00	-0.62	-40.78	40.79	-45.96	-2519.89	2520.31
261567216.00	-0.43	-40.55	40.55	-31.88	-2505.30	2505.50
261567312.00	-0.65	-40.58	40.58	-48.06	-2507.37	2507.83
261567424.00	-0.63	-40.58	40.58	-46.33	-2507.39	2507.82
261567424.00	-0.66	-40.31	40.31	-48.60	-2490.45	2490.93
261567520.00	-0.75	-40.34	40.35	-55.48	-2492.64	2493.25
261567712.00	-0.75	-40.37	40.38	-55.92	-2494.45	2495.08
261567712.00	-0.71	-40.88	40.88	-52.70	-2525.84	2526.39
261567808.00	-0.78	-40.43	40.43	-57.67	-2497.94	2498.61
261567920.00	-0.39	-40.34	40.34	-29.13	-2492.35	2492.52
261568016.00	-0.55	-40.38	40.38	-40.50	-2495.00	2495.33
261568016.00	-0.54	-40.40	40.40	-40.28	-2496.35	2496.67
261568128.00	-0.68	-40.78	40.79	-50.19	-2520.09	2520.59
261568224.00	-0.51	-40.10	40.11	-37.96	-2478.09	2478.38
261568320.00	-0.50	-40.34	40.34	-37.28	-2492.51	2492.79
261568416.00	-0.60	-40.47	40.48	-44.33	-2500.84	2501.24
261568416.00	-0.63	-40.50	40.50	-46.56	-2502.22	2502.65
261568528.00	-0.77	-40.48	40.49	-56.80	-2501.51	2502.15
261568720.00	-0.86	-40.19	40.20	-63.87	-2483.11	2483.93
261568720.00	-0.56	-40.10	40.11	-41.39	-2478.00	2478.35
261568816.00	-0.41	-40.09	40.09	-30.67	-2477.05	2477.24
261568912.00	-0.52	-40.69	40.69	-38.17	-2514.13	2514.42
261569120.00	-0.40	-40.38	40.38	-29.39	-2495.03	2495.20
261569216.00	-0.53	-40.30	40.30	-39.35	-2489.84	2490.15
261569216.00	-0.47	-40.21	40.21	-35.13	-2484.41	2484.65
261569312.00	-0.69	-40.79	40.80	-50.96	-2520.57	2521.08
261569520.00	-0.42	-40.00	40.00	-31.15	-2471.38	2471.58
261569520.00	-0.63	-40.25	40.26	-46.73	-2487.19	2487.63
261569616.00	-0.51	-40.36	40.36	-37.44	-2493.88	2494.16
261569712.00	-0.29	-40.43	40.43	-21.18	-2498.06	2498.15
261569808.00	-0.36	-40.27	40.28	-26.76	-2488.56	2488.70
261569936.00	-0.67	-40.13	40.14	-49.87	-2479.92	2480.42
261570016.00	-0.39	-40.04	40.04	-28.90	-2474.13	2474.30
261570112.00	-0.51	-39.81	39.81	-37.81	-2459.84	2460.13
261570208.00	-0.50	-40.36	40.37	-36.94	-2494.07	2494.34
261570320.00	-0.47	-40.20	40.21	-34.48	-2484.12	2484.36
261570416.00	-0.31	-40.17	40.17	-22.75	-2481.84	2481.94
261570512.00	-0.35	-40.18	40.18	-25.76	-2482.75	2482.88
261570512.00	-0.54	-40.26	40.26	-40.31	-2487.47	2487.79
261570608.00	-0.49	-40.24	40.24	-36.44	-2486.33	2486.60
261570720.00	-0.65	-40.17	40.18	-48.26	-2482.22	2482.69
261570816.00	-0.56	-40.01	40.02	-41.56	-2472.51	2472.86
261570912.00	-0.53	-40.29	40.30	-39.10	-2489.64	2489.94
261571008.00	-0.29	-40.15	40.15	-21.59	-2480.78	2480.87
261571120.00	-0.61	-40.14	40.15	-45.39	-2480.43	2480.84
261571120.00	-0.25	-40.15	40.15	-18.56	-2480.97	2481.04
261571216.00	-0.52	-40.17	40.18	-38.40	-2482.40	2482.70
261571312.00	-0.49	-40.00	40.00	-36.52	-2471.70	2471.97
261571424.00	-0.34	-39.99	39.99	-24.82	-2471.12	2471.25
261571520.00	-0.52	-39.91	39.91	-38.69	-2466.01	2466.32
261571616.00	-0.30	-40.29	40.29	-22.46	-2489.71	2489.81
261571744.00	-0.46	-40.26	40.27	-34.09	-2487.82	2488.06
261571808.00	-0.45	-39.94	39.94	-33.46	-2467.82	2468.05
261571920.00	-0.27	-40.31	40.31	-19.78	-2490.81	2490.89
261572016.00	-0.44	-40.32	40.33	-32.57	-2491.58	2491.80
261572112.00	-0.38	-40.38	40.38	-28.19	-2494.98	2495.14
261572208.00	-0.45	-40.34	40.34	-33.58	-2492.51	2492.73
261572320.00	-0.24	-40.11	40.11	-17.41	-2478.17	2478.23
261572416.00	-0.58	-40.35	40.35	-43.19	-2492.94	2493.31
261572416.00	-0.25	-40.04	40.04	-18.58	-2474.05	2474.12
261572608.00	-0.10	-40.19	40.19	-7.67	-2483.39	2483.40
261572720.00	-0.58	-40.37	40.37	-42.76	-2494.25	2494.62
261572816.00	-0.50	-40.20	40.21	-36.84	-2484.26	2484.54
261572816.00	-0.29	-40.24	40.24	-21.57	-2486.59	2486.68
261572912.00	-0.62	-40.05	40.05	-45.81	-2474.61	2475.04
261573120.00	-0.47	-40.00	40.00	-34.48	-2471.55	2471.79
261573120.00	-0.51	-40.24	40.24	-37.63	-2486.52	2486.81
261573216.00	-0.51	-39.88	39.88	-38.14	-2464.22	2464.51
261573312.00	-0.25	-40.00	40.00	-18.56	-2471.65	2471.72
261573408.00	-0.43	-40.23	40.23	-32.18	-2485.95	2486.16
261573520.00	-0.52	-40.41	40.42	-38.80	-2497.14	2497.44
261573616.00	-0.22	-40.09	40.09	-16.35	-2477.28	2477.33
261573616.00	-0.61	-40.13	40.14	-45.55	-2479.85	2480.26
261573728.00	-0.56	-40.51	40.52	-41.75	-2503.20	2503.54
261573824.00	-0.65	-40.33	40.34	-47.85	-2492.23	2492.69
261573920.00	-0.48	-40.14	40.14	-35.27	-2480.34	2480.59
261574016.00	-0.57	-40.34	40.35	-41.86	-2492.82	2493.17
261574112.00	-0.34	-40.04	40.05	-25.10	-2474.37	2474.49
261574224.00	-0.65	-40.28	40.29	-48.27	-2489.12	2489.59
261574320.00	-0.40	-40.53	40.54	-29.73	-2504.65	2504.82
261574416.00	-0.37	-40.05	40.05	-27.71	-2474.44	2474.59
261574528.00	-0.37	-40.22	40.22	-27.74	-2485.19	2485.35
261574624.00	-0.39	-40.25	40.26	-28.85	-2487.30	2487.46
261574624.00	-0.84	-39.90	39.91	-62.29	-2465.50	2466.29
261574816.00	-0.38	-40.27	40.27	-27.98	-2488.15	2488.31
261574912.00	-0.36	-40.38	40.39	-26.71	-2495.30	2495.44
261574912.00	-0.68	-40.02	40.02	-50.70	-2472.73	2473.25
261575008.00	-0.42	-40.46	40.47	-31.39	-2500.24	2500.44
261575120.00	-0.18	-39.99	39.99	-12.98	-2470.93	2470.96
261575216.00	-0.37	-39.62	39.62	-27.58	-2447.82	2447.98
261575344.00	-0.13	-40.25	40.25	-9.45	-2487.07	2487.09
261575424.00	-0.34	-40.37	40.37	-25.05	-2494.61	2494.73
261575520.00	-0.64	-40.07	40.08	-47.72	-2476.14	2476.60
261575616.00	-0.42	-40.17	40.17	-31.23	-2481.82	2482.02
261575616.00	-0.34	-39.94	39.94	-25.35	-2467.81	2467.94
261575712.00	-0.36	-40.26	40.27	-26.80	-2487.93	2488.08
261575808.00	-0.38	-40.10	40.10	-28.48	-2477.94	2478.10
261575920.00	-0.53	-40.10	40.10	-39.38	-2477.70	2478.01
261576016.00	-0.69	-40.70	40.71	-51.43	-2514.88	2515.40
261576112.00	-0.38	-40.10	40.10	-28.41	-2477.49	2477.66
261576208.00	-0.39	-39.86	39.86	-28.81	-2462.83	2463.00
261576208.00	-0.55	-40.39	40.39	-40.54	-2495.45	2495.78
261576416.00	-0.39	-39.89	39.89	-28.82	-2464.66	2464.83
261576416.00	-0.70	-40.01	40.02	-51.52	-2472.44	2472.98
261576640.00	-0.46	-39.94	39.94	-33.72	-2467.70	2467.93
261576640.00	-0.53	-39.88	39.89	-39.12	-2464.37	2464.68
261576720.00	-0.55	-39.89	39.89	-40.80	-2464.75	2465.08
261576816.00	-0.11	-40.34	40.34	-7.84	-2492.73	2492.74
261576912.00	-0.30	-40.37	40.37	-22.50	-2494.47	2494.57
261577024.00	-0.32	-40.13	40.13	-23.66	-2479.35	2479.47
261577120.00	-0.25	-40.25	40.25	-18.58	-2487.23	2487.30
261577216.00	-0.57	-40.25	40.25	-42.45	-2486.78	2487.14
261577312.00	-0.37	-40.31	40.31	-27.09	-2490.87	2491.02
261577408.00	-0.45	-40.27	40.27	-33.02	-2488.05	2488.27
261577408.00	-0.49	-40.24	40.24	-36.07	-2486.48	2486.74
261577520.00	-0.38	-40.24	40.24	-28.37	-2486.33	2486.49
261577616.00	-0.35	-40.06	40.06	-25.73	-2475.36	2475.50
261577728.00	-0.56	-40.06	40.06	-41.48	-2475.16	2475.51
261577824.00	-0.37	-40.12	40.12	-27.12	-2478.97	2479.12
261577920.00	-0.42	-40.00	40.00	-30.95	-2471.63	2471.82
261578016.00	-0.50	-40.49	40.49	-36.74	-2501.92	2502.19
261578112.00	-0.25	-40.27	40.28	-18.62	-2488.57	2488.64
261578112.00	-0.37	-40.19	40.19	-27.35	-2483.34	2483.49
261578320.00	-0.47	-40.17	40.17	-34.81	-2481.84	2482.08
261578416.00	-0.64	-40.18	40.18	-47.63	-2482.55	2483.00
261578512.00	-0.37	-40.39	40.40	-27.28	-2495.97	2496.11
261578608.00	-0.47	-40.35	40.35	-34.89	-2492.99	2493.24
261578608.00	-0.46	-39.95	39.95	-33.82	-2468.37	2468.60
261578816.00	-0.35	-39.80	39.80	-26.23	-2459.25	2459.39
261578912.00	-0.53	-40.33	40.33	-39.60	-2491.71	2492.03
261578912.00	-0.72	-40.18	40.19	-53.00	-2482.70	2483.26
261579040.00	-0.54	-40.33	40.34	-40.17	-2492.14	2492.46
261579120.00	-0.25	-40.07	40.07	-18.42	-2476.15	2476.22
261579312.00	-0.61	-40.16	40.17	-45.28	-2481.65	2482.06
261579312.00	-0.58	-39.96	39.97	-42.93	-2469.38	2469.75
261579424.00	-0.44	-40.09	40.09	-32.81	-2476.89	2477.11
261579520.00	-0.15	-39.93	39.93	-10.99	-2467.23	2467.25
261579616.00	-0.56	-40.50	40.51	-41.36	-2502.61	2502.95
261579616.00	-0.72	-40.29	40.30	-53.18	-2489.72	2490.29
261579808.00	-0.72	-40.25	40.25	-53.33	-2486.91	2487.48
261579920.00	-0.35	-40.19	40.19	-25.67	-2483.07	2483.21
261580016.00	-0.54	-40.58	40.58	-39.65	-2507.37	2507.69
261580016.00	-0.36	-40.62	40.62	-26.74	-2509.92	2510.07
261580112.00	-0.54	-40.19	40.19	-40.17	-2483.22	2483.55
261580320.00	-0.79	-40.04	40.04	-58.17	-2473.87	2474.56
261580320.00	-0.31	-40.39	40.39	-22.94	-2495.85	2495.96
261580416.00	-0.47	-40.20	40.20	-34.64	-2483.73	2483.97
261580512.00	-0.40	-40.41	40.42	-29.35	-2497.14	2497.32
261580608.00	-0.67	-40.48	40.48	-49.50	-2501.16	2501.65
261580720.00	-0.76	-40.50	40.51	-56.38	-2502.53	2503.16
261580816.00	-0.50	-40.29	40.29	-37.26	-2489.26	2489.54
261580912.00	-0.51	-40.47	40.47	-37.58	-2500.52	2500.80
261581024.00	-0.53	-40.28	40.28	-38.95	-2488.69	2489.00
261581120.00	-0.43	-40.20	40.20	-31.49	-2483.90	2484.10
261581120.00	-0.58	-39.88	39.88	-43.10	-2464.08	2464.46
261581312.00	-0.57	-40.28	40.28	-42.07	-2488.77	2489.13
261581408.00	-0.51	-40.33	40.33	-38.02	-2491.81	2492.10
261581408.00	-0.44	-40.27	40.27	-32.69	-2488.17	2488.38
261581520.00	-0.49	-40.04	40.05	-36.42	-2474.33	2474.60
261581712.00	-0.30	-39.93	39.93	-22.44	-2467.07	2467.17
261581712.00	-0.62	-40.26	40.26	-45.78	-2487.55	2487.97
261581920.00	-0.32	-40.22	40.22	-23.63	-2485.17	2485.28
261581920.00	-0.24	-40.30	40.30	-17.96	-2490.23	2490.29
261582016.00	-0.65	-40.40	40.41	-48.35	-2496.45	2496.91
261582112.00	-0.58	-40.47	40.48	-43.29	-2500.90	2501.27
261582208.00	-0.55	-39.96	39.96	-41.10	-2468.99	2469.33
261582320.00	-0.31	-39.95	39.95	-23.04	-2468.53	2468.64
261582416.00	-0.49	-40.62	40.62	-36.24	-2509.69	2509.95
261582512.00	-0.52	-40.26	40.27	-38.33	-2487.90	2488.20
261582624.00	-0.34	-40.39	40.40	-25.27	-2495.97	2496.10
261582624.00	-0.60	-40.15	40.15	-44.14	-2480.58	2480.97
261582720.00	-0.26	-40.52	40.52	-18.99	-2503.50	2503.57
261582832.00	-0.40	-40.01	40.01	-29.49	-2472.35	2472.53
261582912.00	-0.54	-39.87	39.88	-39.83	-2463.71	2464.03
261583008.00	-0.33	-39.99	40.00	-24.08	-2471.28	2471.40
261583120.00	-0.42	-40.36	40.36	-31.39	-2493.67	2493.86
261583216.00	-0.50	-40.41	40.41	-36.92	-2496.90	2497.17
261583312.00	-0.61	-40.26	40.26	-45.47	-2487.67	2488.09
261583424.00	-0.69	-40.18	40.19	-50.84	-2482.91	2483.43
